open_time,close_time,symbol,side,qty,entry_price,exit_price,pnl,strategy,tag,rrr,starting_cash
2025-10-10 06:30:00+00:00,2025-10-10 06:54:00+00:00,VIX100,short,0.03912571103937425,1051.904799,1048.084798,0.14535954900098272,multi,,0.0,15.0
2025-10-10 06:54:00+00:00,2025-10-10 07:06:00+00:00,VIX100,long,0.03925061972013271,1048.084798,1053.474642,0.20741976393903708,multi,,0.0,15.0
2025-10-10 07:06:00+00:00,2025-10-10 07:35:00+00:00,VIX100,short,0.03921543209985517,1053.474642,1056.9056799999998,-0.1386943390140198,multi,,0.0,15.0
2025-10-10 07:35:00+00:00,2025-10-10 07:49:00+00:00,VIX100,long,0.03934347170704204,1056.9056799999998,1060.573932,0.14014910272762007,multi,,0.0,15.0
2025-10-10 07:49:00+00:00,2025-10-10 08:08:00+00:00,VIX100,short,0.03902641220261116,1060.573932,1067.2167109999998,-0.2634087953521411,multi,,0.0,15.0
2025-10-10 08:08:00+00:00,2025-10-10 08:08:00+00:00,VIX100,long,0.05843268677294803,1067.2167109999998,1067.003289,-0.018705607773629215,multi,,0.0,15.0
2025-10-10 08:08:00+00:00,2025-10-10 08:17:00+00:00,VIX100,short,0.03862956799521119,1067.003289,1063.2863180000002,0.13947755486876567,multi,,0.0,15.0
2025-10-10 08:17:00+00:00,2025-10-10 08:36:00+00:00,VIX100,long,0.03874457143542862,1063.2863180000002,1052.354754,-0.42761606569314453,multi,,0.0,15.0
2025-10-10 08:36:00+00:00,2025-10-10 08:37:00+00:00,VIX100,short,0.05895806241327357,1052.354754,1053.625352,-0.08112396711252665,multi,,0.0,15.0
2025-10-10 08:37:00+00:00,2025-10-10 09:04:00+00:00,VIX100,long,0.03873129460066557,1053.625352,1055.184471,0.05629983124606064,multi,,0.0,15.0
2025-10-10 09:04:00+00:00,2025-10-10 09:25:00+00:00,VIX100,short,0.03856065510286504,1055.184471,1066.4966390000002,-0.44031708962015703,multi,,0.0,15.0
2025-10-10 09:25:00+00:00,2025-10-10 09:25:00+00:00,VIX100,long,0.057335128932413666,1066.4966390000002,1066.283361,-0.018341871026599482,multi,,0.0,15.0
2025-10-10 09:25:00+00:00,2025-10-10 10:56:00+00:00,VIX100,short,0.03767167470861722,1066.283361,1079.70796,-0.5097945673265684,multi,,0.0,15.0
2025-10-10 10:56:00+00:00,2025-10-10 11:06:00+00:00,VIX100,long,0.03718321852748126,1079.70796,1081.551834,0.06453961205990423,multi,,0.0,15.0
2025-10-10 11:06:00+00:00,2025-10-10 11:37:00+00:00,VIX100,short,0.03647584188531399,1081.551834,1082.648254,-0.04394189321292212,multi,,0.0,15.0
2025-10-10 11:37:00+00:00,2025-10-10 12:21:00+00:00,VIX100,long,0.03652177671216498,1082.648254,1076.472342,-0.22948674730911206,multi,,0.0,15.0
2025-10-10 12:21:00+00:00,2025-10-10 13:58:00+00:00,VIX100,short,0.03666389960801261,1076.472342,1073.677357,0.09853852956305659,multi,,0.0,15.0
2025-10-10 13:58:00+00:00,2025-10-10 14:05:00+00:00,VIX100,long,0.03647171546209448,1073.677357,1066.09338,-0.28048887665620736,multi,,0.0,15.0
2025-10-10 14:05:00+00:00,2025-10-10 14:06:00+00:00,VIX100,short,0.05526676221493477,1066.09338,1065.126502,0.047549607205363095,multi,,0.0,15.0
2025-10-10 14:06:00+00:00,2025-10-10 14:21:00+00:00,VIX100,long,0.03651843794241649,1065.126502,1070.6029290000001,0.19608088488331066,multi,,0.0,15.0
2025-10-10 14:21:00+00:00,2025-10-10 15:17:00+00:00,VIX100,short,0.03638024406292101,1070.6029290000001,1068.436833,0.07491610186868704,multi,,0.0,15.0
2025-10-10 15:17:00+00:00,2025-10-10 15:53:00+00:00,VIX100,long,0.03670677220809825,1068.436833,1074.09258,0.20366156962918894,multi,,0.0,15.0
2025-10-10 15:53:00+00:00,2025-10-10 16:09:00+00:00,VIX100,short,0.036595961025826663,1074.09258,1075.287518,-0.04766502248631125,multi,,0.0,15.0
2025-10-10 16:09:00+00:00,2025-10-10 16:16:00+00:00,VIX100,long,0.055220651191516916,1075.287518,1082.4217469999999,0.38797956775607234,multi,,0.0,15.0
2025-10-10 16:16:00+00:00,2025-10-10 16:47:00+00:00,VIX100,short,0.03649703402285985,1082.4217469999999,1075.6875579999999,0.2418519845091398,multi,,0.0,15.0
2025-10-10 16:47:00+00:00,2025-10-10 17:04:00+00:00,VIX100,long,0.037211716033524245,1075.6875579999999,1074.5725320000001,-0.045490699673806756,multi,,0.0,15.0
2025-10-10 17:04:00+00:00,2025-10-10 17:42:00+00:00,VIX100,short,0.03753663708117043,1074.5725320000001,1077.557745,-0.11609964639179635,multi,,0.0,15.0
2025-10-10 17:42:00+00:00,2025-10-10 17:57:00+00:00,VIX100,long,0.0373793158616441,1077.557745,1068.303159,-0.3499233373843754,multi,,0.0,15.0
2025-10-10 17:57:00+00:00,2025-10-10 17:58:00+00:00,VIX100,short,0.05631960043897628,1068.303159,1068.926882,-0.041147983633867576,multi,,0.0,15.0
2025-10-10 17:58:00+00:00,2025-10-10 18:17:00+00:00,VIX100,long,0.03708659843070177,1068.926882,1074.632526,0.20761748132131416,multi,,0.0,15.0
2025-10-10 18:17:00+00:00,2025-10-10 18:31:00+00:00,VIX100,short,0.03682579409661911,1074.632526,1064.586448,0.3660343757733681,multi,,0.0,15.0
2025-10-10 18:31:00+00:00,2025-10-10 18:49:00+00:00,VIX100,long,0.03743766912113065,1064.586448,1067.703219,0.11268740944108561,multi,,0.0,15.0
2025-10-10 18:49:00+00:00,2025-10-10 19:28:00+00:00,VIX100,short,0.037771952429093404,1067.703219,1070.817071,-0.12166095476184284,multi,,0.0,15.0
2025-10-10 19:28:00+00:00,2025-10-10 19:39:00+00:00,VIX100,long,0.03780359678500682,1070.817071,1075.212468,0.16209712603818033,multi,,0.0,15.0
2025-10-10 19:39:00+00:00,2025-10-10 19:46:00+00:00,VIX100,short,0.03748717657791776,1075.212468,1069.576947,0.20725022884797498,multi,,0.0,15.0
2025-10-10 19:46:00+00:00,2025-10-10 20:01:00+00:00,VIX100,long,0.03788727297604934,1069.576947,1067.933196,-0.06632335049336024,multi,,0.0,15.0
2025-10-10 20:01:00+00:00,2025-10-10 20:04:00+00:00,VIX100,short,0.05728139835191348,1067.933196,1068.216811,-0.02236475906129122,multi,,0.0,15.0
2025-10-10 20:04:00+00:00,2025-10-10 20:15:00+00:00,VIX100,long,0.038096307003904074,1068.216811,1075.5024389999999,0.27345825389427514,multi,,0.0,15.0
2025-10-10 20:15:00+00:00,2025-10-10 20:27:00+00:00,VIX100,short,0.037798444218708274,1075.5024389999999,1076.387628,-0.03752734481098384,multi,,0.0,15.0
2025-10-10 20:27:00+00:00,2025-10-10 20:45:00+00:00,VIX100,long,0.057152767309106615,1076.387628,1079.5220370000002,0.17297038105001147,multi,,0.0,15.0
2025-10-10 20:45:00+00:00,2025-10-10 21:19:00+00:00,VIX100,short,0.03793096446521297,1079.5220370000002,1077.887778,0.05790048775547988,multi,,0.0,15.0
2025-10-10 21:19:00+00:00,2025-10-10 22:09:00+00:00,VIX100,long,0.03819959177460097,1077.887778,1074.9724919999999,-0.1154690861425477,multi,,0.0,15.0
2025-10-10 22:09:00+00:00,2025-10-10 22:17:00+00:00,VIX100,short,0.05754041833857535,1074.9724919999999,1077.7877680000001,-0.16819379468365836,multi,,0.0,15.0
2025-10-10 22:17:00+00:00,2025-10-10 22:17:00+00:00,VIX100,long,0.057182196882783476,1077.7877680000001,1077.572232,-0.018486616739901013,multi,,0.0,15.0
2025-10-10 22:17:00+00:00,2025-10-10 22:42:00+00:00,VIX100,short,0.037910849338526134,1077.572232,1075.2175109999998,0.08519323215870284,multi,,0.0,15.0
2025-10-10 22:42:00+00:00,2025-10-10 22:59:00+00:00,VIX100,long,0.037974056751122164,1075.2175109999998,1080.041985,0.17910349190712388,multi,,0.0,15.0
2025-10-10 22:59:00+00:00,2025-10-10 23:07:00+00:00,VIX100,short,0.037894837882517886,1080.041985,1073.027292,0.2617544345032503,multi,,0.0,15.0
2025-10-10 23:07:00+00:00,2025-10-10 23:13:00+00:00,VIX100,long,0.03836214371996391,1073.027292,1072.472742,-0.025387962146343177,multi,,0.0,15.0
2025-10-10 23:13:00+00:00,2025-10-10 23:14:00+00:00,VIX100,short,0.05802645264490122,1072.472742,1072.837273,-0.0273777349308503,multi,,0.0,15.0
2025-10-10 23:14:00+00:00,2025-10-10 23:24:00+00:00,VIX100,long,0.03864099623030153,1072.837273,1078.632126,0.2197509509366819,multi,,0.0,15.0
2025-10-10 23:24:00+00:00,2025-10-10 23:26:00+00:00,VIX100,short,0.038388097808130295,1078.632126,1081.098099,-0.098814142672671,multi,,0.0,15.0
2025-10-10 23:26:00+00:00,2025-10-10 23:26:00+00:00,VIX100,long,0.057846332981447306,1081.098099,1080.881901,-0.01875876693381396,multi,,0.0,15.0
2025-10-10 23:26:00+00:00,2025-10-11 00:10:00+00:00,VIX100,short,0.038439672275349106,1080.881901,1088.2788170000001,-0.2885183349952603,multi,,0.0,15.0
2025-10-11 00:10:00+00:00,2025-10-11 00:47:00+00:00,VIX100,long,0.038159001954927683,1088.2788170000001,1087.361253,-0.03916258848766843,multi,,0.0,15.0
2025-10-11 00:47:00+00:00,2025-10-11 00:57:00+00:00,VIX100,short,0.037836311086003396,1087.361253,1084.30842,0.11140531601238636,multi,,0.0,15.0
2025-10-11 00:57:00+00:00,2025-10-11 01:10:00+00:00,VIX100,long,0.0378986529278231,1084.30842,1091.130876,0.254426653022504,multi,,0.0,15.0
2025-10-11 01:10:00+00:00,2025-10-11 01:20:00+00:00,VIX100,short,0.03778156178163433,1091.130876,1081.878177,0.3454939141969094,multi,,0.0,15.0
2025-10-11 01:20:00+00:00,2025-10-11 01:31:00+00:00,VIX100,long,0.0384104590772169,1081.878177,1091.170872,0.3527454436020323,multi,,0.0,15.0
2025-10-11 01:31:00+00:00,2025-10-11 02:01:00+00:00,VIX100,short,0.03847511444034083,1091.170872,1090.919081,0.005490363891381825,multi,,0.0,15.0
2025-10-11 02:01:00+00:00,2025-10-11 02:26:00+00:00,VIX100,long,0.03889545223889431,1090.919081,1077.702219,-0.5182675961877433,multi,,0.0,15.0
2025-10-11 02:26:00+00:00,2025-10-11 02:31:00+00:00,VIX100,short,0.05904906615502092,1077.702219,1075.1975089999999,0.14155184560528636,multi,,0.0,15.0
2025-10-11 02:31:00+00:00,2025-10-11 03:11:00+00:00,VIX100,long,0.03884739799193392,1075.1975089999999,1069.683021,-0.2183789502619361,multi,,0.0,15.0
2025-10-11 03:11:00+00:00,2025-10-11 03:16:00+00:00,VIX100,short,0.0392034983475726,1069.683021,1066.30662,0.1281864360427244,multi,,0.0,15.0
2025-10-11 03:16:00+00:00,2025-10-11 03:21:00+00:00,VIX100,long,0.039069132950377575,1066.30662,1073.582631,0.2800730468530313,multi,,0.0,15.0
2025-10-11 03:21:00+00:00,2025-10-11 04:32:00+00:00,VIX100,short,0.03894419876432865,1073.582631,1065.4965390000002,0.3107568831748872,multi,,0.0,15.0
2025-10-11 04:32:00+00:00,2025-10-11 04:46:00+00:00,VIX100,long,0.039576517441998846,1065.4965390000002,1073.152674,0.29875599581373796,multi,,0.0,15.0
2025-10-11 04:46:00+00:00,2025-10-11 05:00:00+00:00,VIX100,short,0.03964593717177677,1073.152674,1066.9566849999999,0.24141574084117043,multi,,0.0,15.0
2025-10-11 05:00:00+00:00,2025-10-11 05:42:00+00:00,VIX100,long,0.04022865796434423,1066.9566849999999,1069.733016,0.10738467783342384,multi,,0.0,15.0
2025-10-11 05:42:00+00:00,2025-10-11 06:04:00+00:00,VIX100,short,0.04039072016063606,1069.733016,1064.336423,0.21367334622202844,multi,,0.0,15.0
2025-10-11 06:04:00+00:00,2025-10-11 07:15:00+00:00,VIX100,long,0.04072298904996701,1064.336423,1056.814308,-0.3106266705268452,multi,,0.0,15.0
2025-10-11 07:15:00+00:00,2025-10-11 07:23:00+00:00,VIX100,short,0.04124766498501643,1056.814308,1052.265216,0.18329907449152186,multi,,0.0,15.0
2025-10-11 07:23:00+00:00,2025-10-11 07:38:00+00:00,VIX100,long,0.041066396911184765,1052.265216,1056.854304,0.1841171894358171,multi,,0.0,15.0
2025-10-11 07:38:00+00:00,2025-10-11 08:20:00+00:00,VIX100,short,0.04108838127804858,1056.854304,1070.437033,-0.562490600443011,multi,,0.0,15.0
2025-10-11 08:20:00+00:00,2025-10-11 08:20:00+00:00,VIX100,long,0.06117130993745434,1070.437033,1070.222967,-0.01964139171472515,multi,,0.0,15.0
2025-10-11 08:20:00+00:00,2025-10-11 08:53:00+00:00,VIX100,short,0.040126011613005365,1070.222967,1064.856475,0.21106307598489216,multi,,0.0,15.0
2025-10-11 08:53:00+00:00,2025-10-11 09:03:00+00:00,VIX100,long,0.04030837290157422,1064.856475,1074.212568,0.372798909469153,multi,,0.0,15.0
2025-10-11 09:03:00+00:00,2025-10-11 10:46:00+00:00,VIX100,short,0.04018776839426449,1074.212568,1081.6381529999999,-0.3027645525298391,multi,,0.0,15.0
2025-10-11 10:46:00+00:00,2025-10-11 11:30:00+00:00,VIX100,long,0.04033853261758915,1081.6381529999999,1069.3130580000002,-0.5014896986392272,multi,,0.0,15.0
2025-10-11 11:30:00+00:00,2025-10-11 11:35:00+00:00,VIX100,short,0.06066407143514139,1069.3130580000002,1064.976487,0.2566134719591679,multi,,0.0,15.0
2025-10-11 11:35:00+00:00,2025-10-11 12:59:00+00:00,VIX100,long,0.04002295251066388,1064.976487,1060.9838909999999,-0.16404185089067574,multi,,0.0,15.0
2025-10-11 12:59:00+00:00,2025-10-11 13:33:00+00:00,VIX100,short,0.04046204375536748,1060.9838909999999,1054.645454,0.2521988041840208,multi,,0.0,15.0
2025-10-11 13:33:00+00:00,2025-10-11 13:47:00+00:00,VIX100,long,0.04051458392476126,1054.645454,1060.353954,0.22698152240856942,multi,,0.0,15.0
2025-10-11 13:47:00+00:00,2025-10-11 14:49:00+00:00,VIX100,short,0.04057920730536142,1060.353954,1061.826172,-0.06405024585627375,multi,,0.0,15.0
2025-10-11 14:49:00+00:00,2025-10-11 15:00:00+00:00,VIX100,long,0.04079015941794076,1061.826172,1065.423447,0.1423875414950927,multi,,0.0,15.0
2025-10-11 15:00:00+00:00,2025-10-11 15:14:00+00:00,VIX100,short,0.04056519711004785,1065.423447,1064.546444,0.03125744592773041,multi,,0.0,15.0
2025-10-11 15:14:00+00:00,2025-10-11 15:20:00+00:00,VIX100,long,0.06114970179477198,1064.546444,1060.2939600000002,-0.2665217944339108,multi,,0.0,15.0
2025-10-11 15:20:00+00:00,2025-10-11 15:26:00+00:00,VIX100,short,0.061425686058204226,1060.2939600000002,1059.855975,0.02039329106949195,multi,,0.0,15.0
2025-10-11 15:26:00+00:00,2025-10-11 16:13:00+00:00,VIX100,long,0.040657907915765915,1059.855975,1054.844505,-0.2080446628575942,multi,,0.0,15.0
2025-10-11 16:13:00+00:00,2025-10-11 16:27:00+00:00,VIX100,short,0.04086176809656234,1054.844505,1048.054795,0.2731570182643328,multi,,0.0,15.0
2025-10-11 16:27:00+00:00,2025-10-11 16:45:00+00:00,VIX100,long,0.0408832341477966,1048.054795,1052.124777,0.1620926007222378,multi,,0.0,15.0
2025-10-11 16:45:00+00:00,2025-10-11 17:12:00+00:00,VIX100,short,0.041033795268698055,1052.124777,1046.954685,0.20785244422834703,multi,,0.0,15.0
2025-10-11 17:12:00+00:00,2025-10-11 17:44:00+00:00,VIX100,long,0.04143042527723912,1046.954685,1043.045685,-0.1662729150400366,multi,,0.0,15.0
2025-10-11 17:44:00+00:00,2025-10-11 18:15:00+00:00,VIX100,short,0.04181659644014397,1043.045685,1045.314521,-0.09924614894863695,multi,,0.0,15.0
2025-10-11 18:15:00+00:00,2025-10-11 18:57:00+00:00,VIX100,long,0.04153409780307495,1045.314521,1044.845505,-0.023819827954584764,multi,,0.0,15.0
2025-10-11 18:57:00+00:00,2025-10-11 19:19:00+00:00,VIX100,short,0.04142246542417554,1044.845505,1055.4355329999999,-0.44303694285835843,multi,,0.0,15.0
2025-10-11 19:19:00+00:00,2025-10-11 19:27:00+00:00,VIX100,long,0.06147324820886005,1055.4355329999999,1058.114178,0.15816043739868269,multi,,0.0,15.0
2025-10-11 19:27:00+00:00,2025-10-11 19:42:00+00:00,VIX100,short,0.04034300867186181,1058.114178,1053.745364,0.17199997525196983,multi,,0.0,15.0
2025-10-11 19:42:00+00:00,2025-10-11 20:03:00+00:00,VIX100,long,0.040700428185974746,1053.745364,1046.735316,-0.28957221276009804,multi,,0.0,15.0
2025-10-11 20:03:00+00:00,2025-10-11 20:10:00+00:00,VIX100,short,0.06174535677422748,1046.735316,1053.355325,-0.4152587975888115,multi,,0.0,15.0
2025-10-11 20:10:00+00:00,2025-10-11 20:10:00+00:00,VIX100,long,0.06084553621079766,1053.355325,1053.144675,-0.019225027448595854,multi,,0.0,15.0
2025-10-11 20:10:00+00:00,2025-10-11 20:24:00+00:00,VIX100,short,0.04006080495821365,1053.144675,1047.8847779999999,0.20651779704628473,multi,,0.0,15.0
2025-10-11 20:24:00+00:00,2025-10-11 20:32:00+00:00,VIX100,long,0.0402416529668191,1047.8847779999999,1052.434746,0.17886306188425796,multi,,0.0,15.0
2025-10-11 20:32:00+00:00,2025-10-11 20:41:00+00:00,VIX100,short,0.040302046299817366,1052.434746,1054.865476,-0.10221471672773975,multi,,0.0,15.0
2025-10-11 20:41:00+00:00,2025-10-11 20:43:00+00:00,VIX100,long,0.06063725291388188,1054.865476,1057.304259,0.14146989899708834,multi,,0.0,15.0
2025-10-11 20:43:00+00:00,2025-10-11 21:47:00+00:00,VIX100,short,0.04019484262098033,1057.304259,1052.4852380000002,0.18946934283195946,multi,,0.0,15.0
2025-10-11 21:47:00+00:00,2025-10-11 22:04:00+00:00,VIX100,long,0.04055024711937552,1052.4852380000002,1049.325057,-0.13240115952895337,multi,,0.0,15.0
2025-10-11 22:04:00+00:00,2025-10-11 22:13:00+00:00,VIX100,short,0.06132629907103061,1049.325057,1044.364426,0.29781243977421873,multi,,0.0,15.0
2025-10-11 22:13:00+00:00,2025-10-11 22:25:00+00:00,VIX100,long,0.04092101196966298,1044.364426,1053.404649,0.36562443516635856,multi,,0.0,15.0
2025-10-11 22:25:00+00:00,2025-10-11 22:36:00+00:00,VIX100,short,0.040907993080203944,1053.404649,1046.4346329999998,0.2808486122243546,multi,,0.0,15.0
2025-10-11 22:36:00+00:00,2025-10-11 23:17:00+00:00,VIX100,long,0.0416138488081237,1046.4346329999998,1050.3349560000001,0.15793660361917275,multi,,0.0,15.0
2025-10-11 23:17:00+00:00,2025-10-11 23:27:00+00:00,VIX100,short,0.04177219294588059,1050.3349560000001,1037.4737369999998,0.5329075662754151,multi,,0.0,15.0
2025-10-11 23:27:00+00:00,2025-10-12 00:04:00+00:00,VIX100,long,0.04247801628062293,1037.4737369999998,1037.176272,-0.017041442169699356,multi,,0.0,15.0
2025-10-12 00:04:00+00:00,2025-10-12 00:18:00+00:00,VIX100,short,0.043093956334667956,1037.176272,1033.473337,0.15512047371434262,multi,,0.0,15.0
2025-10-12 00:18:00+00:00,2025-10-12 01:16:00+00:00,VIX100,long,0.04323216879202228,1033.473337,1036.476342,0.12534550702666,multi,,0.0,15.0
2025-10-12 01:16:00+00:00,2025-10-12 01:34:00+00:00,VIX100,short,0.04327144694640689,1036.476342,1037.853775,-0.0640944624380389,multi,,0.0,15.0
2025-10-12 01:34:00+00:00,2025-10-12 01:43:00+00:00,VIX100,long,0.04336091962693093,1037.853775,1042.405749,0.19285781156777412,multi,,0.0,15.0
2025-10-12 01:43:00+00:00,2025-10-12 01:50:00+00:00,VIX100,short,0.043084881070876976,1042.405749,1048.034793,-0.24704213672418918,multi,,0.0,15.0
2025-10-12 01:50:00+00:00,2025-10-12 01:50:00+00:00,VIX100,long,0.0646124216202407,1048.034793,1047.825207,-0.020312111403596195,multi,,0.0,15.0
2025-10-12 01:50:00+00:00,2025-10-12 02:44:00+00:00,VIX100,short,0.042787820487999416,1047.825207,1063.786368,-0.6874950016632115,multi,,0.0,15.0
2025-10-12 02:44:00+00:00,2025-10-12 03:00:00+00:00,VIX100,long,0.042126521107415195,1063.786368,1065.643425,0.07374216588454657,multi,,0.0,15.0
2025-10-12 03:00:00+00:00,2025-10-12 03:45:00+00:00,VIX100,short,0.04126466147799903,1065.643425,1064.1064,0.059033817270967744,multi,,0.0,15.0
2025-10-12 03:45:00+00:00,2025-10-12 04:16:00+00:00,VIX100,long,0.04141149384851435,1064.1064,1064.753514,0.022388654070772212,multi,,0.0,15.0
2025-10-12 04:16:00+00:00,2025-10-12 04:33:00+00:00,VIX100,short,0.041440097083848104,1064.753514,1060.366026,0.17742376156803627,multi,,0.0,15.0
2025-10-12 04:33:00+00:00,2025-10-12 04:51:00+00:00,VIX100,long,0.04164037381434406,1060.366026,1061.7738120000001,0.054199469446812996,multi,,0.0,15.0
