open_time,close_time,symbol,side,qty,entry_price,exit_price,pnl,strategy,tag,rrr,starting_cash
2025-10-09 15:42:00+00:00,2025-10-09 15:57:00+00:00,VIX100,short,0.035659840778810924,1121.597829,1115.291518,0.2209049343662819,multi,,0.0,15.0
2025-10-09 15:57:00+00:00,2025-10-09 16:10:00+00:00,VIX100,long,0.0358638666802383,1115.291518,1121.607828,0.2225047803899631,multi,,0.0,15.0
2025-10-09 16:10:00+00:00,2025-10-09 16:29:00+00:00,VIX100,short,0.03591170143849402,1121.607828,1114.91148,0.2364734132842436,multi,,0.0,15.0
2025-10-09 16:29:00+00:00,2025-10-09 17:29:00+00:00,VIX100,long,0.03639316429050794,1114.91148,1101.719817,-0.48409586585423603,multi,,0.0,15.0
2025-10-09 17:29:00+00:00,2025-10-09 17:50:00+00:00,VIX100,short,0.0370978131446921,1101.719817,1098.429832,0.11797631431282653,multi,,0.0,15.0
2025-10-09 17:50:00+00:00,2025-10-09 18:13:00+00:00,VIX100,long,0.03663183071222942,1098.429832,1101.419847,0.10549502076918207,multi,,0.0,15.0
2025-10-09 18:13:00+00:00,2025-10-09 18:33:00+00:00,VIX100,short,0.03666195643856902,1101.419847,1094.30942,0.25667021250498373,multi,,0.0,15.0
2025-10-09 18:33:00+00:00,2025-10-09 19:00:00+00:00,VIX100,long,0.03702980462370506,1094.30942,1096.870302,0.09076727082630234,multi,,0.0,15.0
2025-10-09 19:00:00+00:00,2025-10-09 19:11:00+00:00,VIX100,short,0.037237849981644935,1096.870302,1091.7991690000001,0.18477246452443533,multi,,0.0,15.0
2025-10-09 19:11:00+00:00,2025-10-09 19:55:00+00:00,VIX100,long,0.037521819122402406,1091.7991690000001,1088.19117,-0.13946177709694468,multi,,0.0,15.0
2025-10-09 19:55:00+00:00,2025-10-09 20:10:00+00:00,VIX100,short,0.037854236396393855,1088.19117,1081.648154,0.24358637791746646,multi,,0.0,15.0
2025-10-09 20:10:00+00:00,2025-10-09 20:37:00+00:00,VIX100,long,0.03791858294873362,1081.648154,1076.9822909999998,-0.1810066774264937,multi,,0.0,15.0
2025-10-09 20:37:00+00:00,2025-10-09 21:09:00+00:00,VIX100,short,0.03836330864311749,1076.9822909999998,1072.127202,0.1821442431213003,multi,,0.0,15.0
2025-10-09 21:09:00+00:00,2025-10-09 21:46:00+00:00,VIX100,long,0.03832118814018383,1072.127202,1069.233066,-0.11500415830806399,multi,,0.0,15.0
2025-10-09 21:46:00+00:00,2025-10-09 22:04:00+00:00,VIX100,short,0.03863277127259735,1069.233066,1064.886478,0.16380678844663507,multi,,0.0,15.0
2025-10-09 22:04:00+00:00,2025-10-09 22:14:00+00:00,VIX100,long,0.03865350289290349,1064.886478,1070.532936,0.214117395843802,multi,,0.0,15.0
2025-10-09 22:14:00+00:00,2025-10-09 23:38:00+00:00,VIX100,short,0.03863473439968276,1070.532936,1087.458735,-0.6581251168071451,multi,,0.0,15.0
2025-10-09 23:38:00+00:00,2025-10-10 00:01:00+00:00,VIX100,long,0.03828919421296728,1087.458735,1089.441045,0.0717296706047526,multi,,0.0,15.0
2025-10-10 00:01:00+00:00,2025-10-10 00:17:00+00:00,VIX100,short,0.037425111662252264,1089.441045,1085.168506,0.1558389939053886,multi,,0.0,15.0
2025-10-10 00:17:00+00:00,2025-10-10 00:31:00+00:00,VIX100,long,0.037661438127945986,1085.168506,1094.0405850000002,0.33001494014461297,multi,,0.0,15.0
2025-10-10 00:31:00+00:00,2025-10-10 01:17:00+00:00,VIX100,short,0.03752912858407902,1094.0405850000002,1096.729662,-0.105034647356198,multi,,0.0,15.0
2025-10-10 01:17:00+00:00,2025-10-10 02:21:00+00:00,VIX100,long,0.037828635225901665,1096.729662,1094.510538,-0.08808681630633323,multi,,0.0,15.0
2025-10-10 02:21:00+00:00,2025-10-10 02:35:00+00:00,VIX100,short,0.03776929735295604,1094.510538,1088.7488640000001,0.21350225059807934,multi,,0.0,15.0
2025-10-10 02:35:00+00:00,2025-10-10 03:47:00+00:00,VIX100,long,0.03786732992853025,1088.7488640000001,1080.8119080000001,-0.3046440775913201,multi,,0.0,15.0
2025-10-10 03:47:00+00:00,2025-10-10 04:10:00+00:00,VIX100,short,0.03838756812843407,1080.8119080000001,1075.0074900000002,0.2186907990948116,multi,,0.0,15.0
2025-10-10 04:10:00+00:00,2025-10-10 05:37:00+00:00,VIX100,long,0.03823153095071262,1075.0074900000002,1057.19427,-0.685068487307304,multi,,0.0,15.0
2025-10-10 05:37:00+00:00,2025-10-10 05:47:00+00:00,VIX100,short,0.03913044473345418,1057.19427,1053.0152910000002,0.15940481113696198,multi,,0.0,15.0
2025-10-10 05:47:00+00:00,2025-10-10 06:01:00+00:00,VIX100,long,0.03844052808544705,1053.0152910000002,1057.8242070000001,0.18079093844468896,multi,,0.0,15.0
2025-10-10 06:01:00+00:00,2025-10-10 06:13:00+00:00,VIX100,short,0.03845114132130091,1057.8242070000001,1052.2252119999998,0.21124182196942343,multi,,0.0,15.0
2025-10-10 06:13:00+00:00,2025-10-10 06:30:00+00:00,VIX100,long,0.03888307438594183,1052.2252119999998,1051.904799,-0.01654877176786416,multi,,0.0,15.0
2025-10-10 06:30:00+00:00,2025-10-10 06:54:00+00:00,VIX100,short,0.03914300598688844,1051.904799,1048.084798,0.14542380306062472,multi,,0.0,15.0
2025-10-10 06:54:00+00:00,2025-10-10 07:06:00+00:00,VIX100,long,0.03926798111994082,1048.084798,1053.474642,0.20751151019617967,multi,,0.0,15.0
2025-10-10 07:06:00+00:00,2025-10-10 07:35:00+00:00,VIX100,short,0.03923270133875981,1053.474642,1056.9056799999998,-0.13875541562460147,multi,,0.0,15.0
2025-10-10 07:35:00+00:00,2025-10-10 07:49:00+00:00,VIX100,long,0.039360689161988385,1056.9056799999998,1060.573932,0.14021043465277278,multi,,0.0,15.0
2025-10-10 07:49:00+00:00,2025-10-10 08:17:00+00:00,VIX100,short,0.03904356638059374,1060.573932,1063.2863180000002,-0.11005267183464006,multi,,0.0,15.0
2025-10-10 08:17:00+00:00,2025-10-10 09:04:00+00:00,VIX100,long,0.039116234155112874,1063.2863180000002,1055.184471,-0.3210412286253515,multi,,0.0,15.0
2025-10-10 09:04:00+00:00,2025-10-10 10:56:00+00:00,VIX100,short,0.0392696508794066,1055.184471,1079.70796,-0.9672688268390568,multi,,0.0,15.0
2025-10-10 10:56:00+00:00,2025-10-10 11:06:00+00:00,VIX100,long,0.03799576737308156,1079.70796,1081.551834,0.0659499683806194,multi,,0.0,15.0
2025-10-10 11:06:00+00:00,2025-10-10 11:37:00+00:00,VIX100,short,0.036737252429890004,1081.551834,1082.648254,-0.04425681052917235,multi,,0.0,15.0
2025-10-10 11:37:00+00:00,2025-10-10 12:21:00+00:00,VIX100,long,0.03678414800332906,1082.648254,1076.472342,-0.2311353728584951,multi,,0.0,15.0
2025-10-10 12:21:00+00:00,2025-10-10 13:58:00+00:00,VIX100,short,0.03692772469736599,1076.472342,1073.677357,0.09924759042795822,multi,,0.0,15.0
2025-10-10 13:58:00+00:00,2025-10-10 14:21:00+00:00,VIX100,long,0.03673629217981892,1073.677357,1070.6029290000001,-0.11687608349464398,multi,,0.0,15.0
2025-10-10 14:21:00+00:00,2025-10-10 15:17:00+00:00,VIX100,short,0.0369545908355992,1070.6029290000001,1068.436833,0.07609882679091388,multi,,0.0,15.0
2025-10-10 15:17:00+00:00,2025-10-10 15:53:00+00:00,VIX100,long,0.03688414908944887,1068.436833,1074.09258,0.20464571647454483,multi,,0.0,15.0
