open_time,close_time,symbol,side,qty,entry_price,exit_price,pnl,strategy,tag,rrr,starting_cash
2025-10-10 23:30:00+00:00,2025-10-11 02:35:00+00:00,VIX100,short,0.03645732457543815,1091.210868,1072.337223,0.6841731470672681,multi,,0.0,15.0
2025-10-11 02:35:00+00:00,2025-10-11 04:05:00+00:00,VIX100,long,0.03797677119861913,1072.337223,1073.8126080000002,0.051952365002460955,multi,,0.0,15.0
2025-10-11 04:05:00+00:00,2025-10-11 05:05:00+00:00,VIX100,short,0.03876918415320741,1073.8126080000002,1065.526542,0.3171130591869425,multi,,0.0,15.0
2025-10-11 05:05:00+00:00,2025-10-11 08:05:00+00:00,VIX100,long,0.039135903314198105,1065.526542,1067.7332159999999,0.08218150991927332,multi,,0.0,15.0
2025-10-11 08:05:00+00:00,2025-10-11 11:20:00+00:00,VIX100,short,0.03925161609248581,1067.7332159999999,1068.0067900000001,-0.01493032087142154,multi,,0.0,15.0
2025-10-11 11:20:00+00:00,2025-10-11 14:40:00+00:00,VIX100,long,0.039510489694292585,1068.0067900000001,1066.2933600000001,-0.07191143563802967,multi,,0.0,15.0
2025-10-11 14:40:00+00:00,2025-10-11 15:40:00+00:00,VIX100,short,0.03954335974182807,1066.2933600000001,1056.80567,0.37099617411034963,multi,,0.0,15.0
2025-10-11 15:40:00+00:00,2025-10-12 01:45:00+00:00,VIX100,long,0.03981512803886161,1056.80567,1048.135176,-0.34938999239362734,multi,,0.0,15.0
2025-10-12 01:45:00+00:00,2025-10-12 04:35:00+00:00,VIX100,short,0.03445330302577836,1048.135176,1055.745564,-0.26584039609121063,multi,,0.0,15.0
2025-10-12 04:35:00+00:00,2025-10-12 06:35:00+00:00,VIX100,long,0.039871660465255504,1055.745564,1051.9447949999999,-0.1557372496443189,multi,,0.0,15.0
2025-10-12 06:35:00+00:00,2025-10-12 10:15:00+00:00,VIX100,short,0.03968112835108972,1051.9447949999999,1052.2352130000002,-0.015699501987736515,multi,,0.0,15.0
2025-10-12 10:15:00+00:00,2025-10-12 11:00:00+00:00,VIX100,long,0.039483460809314475,1052.2352130000002,1075.152474,0.9006077024932025,multi,,0.0,15.0
2025-10-12 11:00:00+00:00,2025-10-12 11:55:00+00:00,VIX100,short,0.038610416208324845,1075.152474,1062.136203,0.49846268870357113,multi,,0.0,15.0
2025-10-12 11:55:00+00:00,2025-10-12 14:30:00+00:00,VIX100,long,0.04016111973198385,1062.136203,1062.6837209999999,0.01772107913777938,multi,,0.0,15.0
2025-10-12 14:30:00+00:00,2025-10-12 21:40:00+00:00,VIX100,short,0.04070969367703472,1062.6837209999999,1084.228412,-0.8814916316292148,multi,,0.0,15.0
2025-10-12 21:40:00+00:00,2025-10-12 23:05:00+00:00,VIX100,long,0.03992396041808103,1084.228412,1092.630726,0.3310914369706542,multi,,0.0,15.0
2025-10-12 23:05:00+00:00,2025-10-13 05:00:00+00:00,VIX100,short,0.03859721241065021,1092.630726,1119.131902,-1.0271910563777278,multi,,0.0,15.0
2025-10-13 05:00:00+00:00,2025-10-13 06:45:00+00:00,VIX100,long,0.03805834683975864,1119.131902,1115.648424,-0.13682138739985494,multi,,0.0,15.0
2025-10-13 06:45:00+00:00,2025-10-13 08:55:00+00:00,VIX100,short,0.03699375518957188,1115.648424,1116.0615950000001,-0.019413477767627377,multi,,0.0,15.0
2025-10-13 08:55:00+00:00,2025-10-13 14:05:00+00:00,VIX100,long,0.036823896794792,1116.0615950000001,1095.5204370000001,-0.7604396153883831,multi,,0.0,15.0
2025-10-13 14:05:00+00:00,2025-10-13 15:10:00+00:00,VIX100,short,0.036556226187874324,1095.5204370000001,1074.147404,0.7773907511229308,multi,,0.0,15.0
2025-10-13 15:10:00+00:00,2025-10-13 17:10:00+00:00,VIX100,long,0.03600017804977025,1074.147404,1076.642325,0.08594166868051814,multi,,0.0,15.0
2025-10-13 17:10:00+00:00,2025-10-13 18:55:00+00:00,VIX100,short,0.03814708834784388,1076.642325,1067.836773,0.3318326837234639,multi,,0.0,15.0
2025-10-13 18:55:00+00:00,2025-10-13 19:35:00+00:00,VIX100,long,0.03856873717040479,1067.836773,1088.331156,0.7862449155655983,multi,,0.0,15.0
2025-10-13 19:35:00+00:00,2025-10-13 20:45:00+00:00,VIX100,short,0.03822282727313025,1088.331156,1082.7982690000001,0.2073438230019788,multi,,0.0,15.0
2025-10-13 20:45:00+00:00,2025-10-13 23:05:00+00:00,VIX100,long,0.03934094771862813,1082.7982690000001,1092.830706,0.3903862799404186,multi,,0.0,15.0
2025-10-13 23:05:00+00:00,2025-10-14 00:45:00+00:00,VIX100,short,0.03920396719164795,1092.830706,1083.128302,0.3761264354545141,multi,,0.0,15.0
2025-10-14 00:45:00+00:00,2025-10-14 01:45:00+00:00,VIX100,long,0.040004347218780774,1083.128302,1099.730016,0.659741333142192,multi,,0.0,15.0
2025-10-14 01:45:00+00:00,2025-10-14 03:10:00+00:00,VIX100,short,0.03980650873237127,1099.730016,1086.20861,0.5339161487610259,multi,,0.0,15.0
2025-10-14 03:10:00+00:00,2025-10-14 06:35:00+00:00,VIX100,long,0.041038577355524235,1086.20861,1079.0020889999998,-0.3001734405923325,multi,,0.0,15.0
2025-10-14 06:35:00+00:00,2025-10-14 09:10:00+00:00,VIX100,short,0.04188738063822766,1079.0020889999998,1081.318121,-0.10154187232685713,multi,,0.0,15.0
2025-10-14 09:10:00+00:00,2025-10-14 12:20:00+00:00,VIX100,long,0.0414721829546467,1081.318121,1080.69192,-0.030451787740769107,multi,,0.0,15.0
2025-10-14 12:20:00+00:00,2025-10-14 13:35:00+00:00,VIX100,short,0.04137106981714531,1080.69192,1072.747264,0.3242408478536885,multi,,0.0,15.0
2025-10-14 13:35:00+00:00,2025-10-14 14:20:00+00:00,VIX100,long,0.04164694404881644,1072.747264,1088.0511840000001,0.6328300992893359,multi,,0.0,15.0
2025-10-14 14:20:00+00:00,2025-10-14 15:20:00+00:00,VIX100,short,0.0414023049503412,1088.0511840000001,1074.157405,0.5707872158260081,multi,,0.0,15.0
2025-10-14 15:20:00+00:00,2025-10-14 17:55:00+00:00,VIX100,long,0.04263312517914283,1074.157405,1052.444745,-0.9301654526079354,multi,,0.0,15.0
2025-10-14 17:55:00+00:00,2025-10-14 22:30:00+00:00,VIX100,short,0.04412608251032003,1052.444745,1062.0561950000001,-0.42880207367293677,multi,,0.0,15.0
2025-10-14 22:30:00+00:00,2025-10-15 00:55:00+00:00,VIX100,long,0.042712701245030085,1062.0561950000001,1077.052284,0.6359230880577043,multi,,0.0,15.0
2025-10-15 00:55:00+00:00,2025-10-15 06:05:00+00:00,VIX100,short,0.03977753947623679,1077.052284,1078.477837,-0.06099491020651157,multi,,0.0,15.0
2025-10-15 06:05:00+00:00,2025-10-15 10:45:00+00:00,VIX100,long,0.04227799433865874,1078.477837,1047.29526,-1.3227645681781006,multi,,0.0,15.0
2025-10-15 10:45:00+00:00,2025-10-15 13:25:00+00:00,VIX100,short,0.04345481155956961,1047.29526,1038.233813,0.3892518463721604,multi,,0.0,15.0
2025-10-15 13:25:00+00:00,2025-10-15 14:20:00+00:00,VIX100,long,0.04231812641133529,1038.233813,1056.4643429999999,0.7670111139240183,multi,,0.0,15.0
2025-10-15 14:20:00+00:00,2025-10-15 15:55:00+00:00,VIX100,short,0.03999682710022514,1056.4643429999999,1037.833773,0.7410126812708883,multi,,0.0,15.0
2025-10-15 15:55:00+00:00,2025-10-15 20:55:00+00:00,VIX100,long,0.04365638807522784,1037.833773,1013.508639,-1.0663721025320994,multi,,0.0,15.0
2025-10-15 20:55:00+00:00,2025-10-15 21:30:00+00:00,VIX100,short,0.04554258657476835,1013.508639,999.469937,0.6348069566189062,multi,,0.0,15.0
2025-10-15 21:30:00+00:00,2025-10-15 22:35:00+00:00,VIX100,long,0.04493633168347995,999.469937,1015.3484550000001,0.7089597479952923,multi,,0.0,15.0
2025-10-15 22:35:00+00:00,2025-10-16 02:35:00+00:00,VIX100,short,0.044955887146303414,1015.3484550000001,1021.812171,-0.29517573430617416,multi,,0.0,15.0
2025-10-16 02:35:00+00:00,2025-10-16 09:10:00+00:00,VIX100,long,0.04547876811593068,1021.812171,988.131177,-1.5362640149067455,multi,,0.0,15.0
2025-10-16 09:10:00+00:00,2025-10-16 10:05:00+00:00,VIX100,short,0.046670000618028014,988.131177,981.228113,0.31758660948227196,multi,,0.0,15.0
2025-10-16 10:05:00+00:00,2025-10-16 13:40:00+00:00,VIX100,long,0.045155106256340706,981.228113,980.70192,-0.02818867076668399,multi,,0.0,15.0
2025-10-16 13:40:00+00:00,2025-10-16 15:00:00+00:00,VIX100,short,0.04555304395604098,980.70192,1000.76,-0.918265366340732,multi,,0.0,15.0
