time,symbol,strategy,r,confidence,risk_pct,pnl,equity
2025-01-01 02:50:00,Volatility 75 Index,VB_v1.3,-1.505892985820181,0.9758729960727102,0.05,-7.5294649291009055,92.47053507089909
2025-01-01 17:25:00,Volatility 75 Index,VB_v1.3,0.8101038781257898,0.909464763967569,0.1,7.491073907330221,99.96160897822931
2025-01-01 17:50:00,Volatility 75 Index,VB_v1.3,0.9911848958840226,0.9696831583703825,0.1,9.90804369874856,109.86965267697786
2025-01-02 03:25:00,Volatility 75 Index,VB_v1.3,1.3421612783255754,0.9442580617525803,0.05,7.37313967430598,117.24279235128384
2025-01-02 04:00:00,Volatility 75 Index,VB_v1.3,1.4034178178985692,0.9650632678726141,0.05,8.227031190298693,125.46982354158253
2025-01-02 05:35:00,XAUUSD,VB_v1.3,0.6365363735070928,0.7020617181460039,0.05,3.99330532308669,129.46312886466922
2025-01-02 05:45:00,XAUUSD,VB_v1.3,-0.5185185185184101,0.656571393009561,0.05,-3.356451489083315,126.1066773755859
2025-01-02 08:10:00,XAUUSD,VB_v1.3,-0.655773420479026,0.7230163811404129,0.05,-4.134870358391649,121.97180701719425
2025-01-02 09:55:00,XAUUSD,VB_v1.3,-1.0253569670113571,0.7664802969001638,0.05,-6.253232105202243,115.71857491199201
2025-01-02 12:05:00,Volatility 75 Index,VB_v1.3,-1.2400124211049004,0.9772130541190043,0.05,-7.174623512171401,108.5439513998206
2025-01-02 20:20:00,XAUUSD,VB_v1.3,1.560891938250242,0.6600307763751563,0.05,8.471268934290302,117.01522033411091
2025-01-02 21:10:00,Volatility 75 Index,VB_v1.3,0.9305052881630601,0.9805284672526268,0.05,5.444164065822792,122.4593843999337
2025-01-02 21:30:00,XAUUSD,VB_v1.3,-1.3628093158660248,0.9696280809462162,0.05,-8.344439493772411,114.11494490616128
2025-01-03 01:50:00,XAUUSD,VB_v1.3,-1.0606060606061125,0.667815911427981,0.05,-6.051550108660364,108.06339479750092
2025-01-03 02:05:00,XAUUSD,VB_v1.3,-1.1489492253412887,0.6617157931789304,0.05,-6.207967687016928,101.85542711048399
2025-01-03 07:20:00,XAUUSD,VB_v1.3,1.8237547892720414,0.82443423289678,0.05,9.287966150304724,111.14339326078871
2025-01-03 07:35:00,XAUUSD,VB_v1.3,-0.771522192433742,0.9711236556421651,0.05,-4.2874797221544645,106.85591353863425
2025-01-03 10:15:00,Volatility 75 Index,VB_v1.3,-1.005847882914115,0.9296850708478266,0.05,-5.37403972048445,101.48187381814981
2025-01-03 12:25:00,XAUUSD,VB_v1.3,-1.115604186489156,0.7306914680220324,0.05,-5.66068016421461,95.8211936539352
2025-01-04 12:45:00,Volatility 75 Index,VB_v1.3,0.8462369821156727,0.832859710850037,0.1,8.108743774042757,103.92993742797796
2025-01-04 13:15:00,Volatility 75 Index,VB_v1.3,0.7755711962512442,0.9889086770285808,0.05,4.030253294866691,107.96019072284466
2025-01-04 17:05:00,Volatility 75 Index,VB_v1.3,1.3252294197031065,0.9740046549857186,0.05,7.153601045133606,115.11379176797827
2025-01-04 17:15:00,Volatility 75 Index,VB_v1.3,0.49171995835317467,0.9671838637776721,0.05,2.830187444701315,117.94397921267958
2025-01-05 02:50:00,Volatility 75 Index,VB_v1.3,0.8769771644136093,0.9750547669936279,0.05,5.171708822479671,123.11568803515925
2025-01-05 03:00:00,Volatility 75 Index,VB_v1.3,-0.9220705016131922,0.9778778534939632,0.05,-5.676067211151628,117.43962082400762
2025-01-06 03:45:00,XAUUSD,VB_v1.3,0.062355246748560925,0.7075865814179612,0.05,0.3661488267269215,117.80576965073455
2025-01-06 10:10:00,Volatility 75 Index,VB_v1.3,0.9596433863211377,0.8257204333423724,0.05,5.652576385789941,123.45834603652449
2025-01-06 11:15:00,XAUUSD,VB_v1.3,1.7574293661249358,0.8573720136097358,0.05,10.84846614089011,134.3068121774146
2025-01-06 11:20:00,XAUUSD,VB_v1.3,1.4435336976320974,0.970708507469137,0.05,9.693820459982145,144.00063263739673
2025-01-06 11:30:00,XAUUSD,VB_v1.3,1.9464720194647953,0.9716979302429242,0.05,14.014660110696088,158.01529274809283
2025-01-06 11:35:00,XAUUSD,VB_v1.3,-1.1995403677057737,0.9737532318032671,0.05,-9.477286118309138,148.5380066297837
2025-01-06 11:50:00,XAUUSD,VB_v1.3,-0.8534482758620039,0.9748766153447337,0.05,-6.33847528290839,142.19953134687532
2025-01-06 22:35:00,Volatility 75 Index,VB_v1.3,-0.9746752432593635,0.9285604220951549,0.05,-6.92991814034416,135.26961320653115
2025-01-07 01:10:00,XAUUSD,VB_v1.3,0.8582003238491163,0.7692645140191005,0.05,5.8044212930394865,141.07403449957064
2025-01-07 01:15:00,XAUUSD,VB_v1.3,-0.5293276108725061,0.8895281080066744,0.05,-3.733719081890162,137.34031541768047
2025-01-07 01:25:00,XAUUSD,VB_v1.3,-0.8974358974360256,0.9698708682731625,0.05,-6.162706461050645,131.17760895662983
2025-01-07 05:20:00,XAUUSD,VB_v1.3,2.425484351713651,0.8429862048772512,0.05,15.908461890975905,147.08607084760573
2025-01-07 05:25:00,Volatility 75 Index,VB_v1.3,0.7519959239541061,0.8406572300890106,0.05,5.5304062873912185,152.61647713499696
2025-01-07 05:35:00,XAUUSD,VB_v1.3,1.100362756952745,0.9698099248608834,0.05,8.396674376834042,161.01315151183098
2025-01-07 05:50:00,Volatility 75 Index,VB_v1.3,0.733595191804762,0.9822144976786751,0.05,5.905923688320542,166.91907520015152
2025-01-07 06:05:00,XAUUSD,VB_v1.3,0.8092485549133481,0.9627950570152535,0.05,6.753951019659755,173.67302621981128
2025-01-07 08:55:00,Volatility 75 Index,VB_v1.3,0.9392662391661689,0.9053115892534451,0.05,8.156260509104479,181.82928672891575
2025-01-07 09:20:00,Volatility 75 Index,VB_v1.3,-0.17322950252783517,0.9650587625545661,0.05,-1.5749098442520588,180.25437688466369
2025-01-08 11:25:00,XAUUSD,VB_v1.3,2.2481406355644356,0.6606994599639018,0.05,20.261859470637955,200.51623635530163
2025-01-08 11:30:00,XAUUSD,VB_v1.3,0.4134134134135132,0.9696828996264106,0.05,4.144805085823801,204.66104144112543
2025-01-08 11:45:00,XAUUSD,VB_v1.3,-0.731206864390905,0.9109757786399699,0.05,-7.48247791875712,197.1785635223683
2025-01-08 17:20:00,XAUUSD,VB_v1.3,-1.0025015634771197,0.6815182907133337,0.05,-9.88359091076734,187.29497261160097
2025-01-08 17:35:00,XAUUSD,VB_v1.3,3.735837805605325,0.9691701858557153,0.05,34.98518197411165,222.2801545857126
2025-01-08 17:40:00,XAUUSD,VB_v1.3,-0.6133660219741149,0.9703672117672537,0.05,-6.816954709101494,215.46319987661113
2025-01-09 03:45:00,XAUUSD,VB_v1.3,-0.8020369191600527,0.8504188398182358,0.05,-8.640472051070192,206.82272782554094
2025-01-09 04:50:00,Volatility 75 Index,VB_v1.3,1.3723182460151788,0.8355381916945912,0.05,14.191330154281053,221.01405797982198
2025-01-09 05:15:00,Volatility 75 Index,VB_v1.3,-0.7421557345607968,0.963381191588705,0.05,-8.201342527413866,212.81271545240813
2025-01-09 11:00:00,XAUUSD,VB_v1.3,-0.5963385898133283,0.8388323296315751,0.05,-6.345421731361708,206.46729372104642
2025-01-09 16:10:00,Volatility 75 Index,VB_v1.3,-0.6213665923274448,0.8425897462723616,0.05,-6.414593936325814,200.0526997847206
2025-01-09 17:00:00,XAUUSD,VB_v1.3,1.0564814814815788,0.661451884790367,0.05,10.567598632147558,210.62029841686817
2025-01-09 20:30:00,Volatility 75 Index,VB_v1.3,-0.6169619051421599,0.8244452829309394,0.05,-6.497235028644062,204.1230633882241
2025-01-09 23:50:00,XAUUSD,VB_v1.3,-0.6709585121602704,0.658599413504951,0.05,-6.847905345427971,197.27515804279614
2025-01-10 02:25:00,XAUUSD,VB_v1.3,0.44694835680742706,0.6622882413715464,0.05,4.408590386307661,201.6837484291038
2025-01-10 05:10:00,XAUUSD,VB_v1.3,-1.29270544783035,0.6586556454021921,0.05,-13.035884016657414,188.64786441244638
2025-01-10 08:50:00,XAUUSD,VB_v1.3,-1.0580936266216538,0.6709247677406636,0.05,-9.980355150529771,178.66750926191662
2025-01-10 10:20:00,XAUUSD,VB_v1.3,-0.45892575039491634,0.7737698553917804,0.05,-4.099756037960788,174.56775322395583
