time,entry_time,r,conf,entry_atr,risk_pct,risk_amt,pnl,equity
2025-02-24 06:50:00,2025-02-24 06:15:00,0.7418258291560301,0.9702332863984751,0.0,0.1,2.0,1.4836516583120603,44.163709472622074
2025-02-26 17:20:00,2025-02-26 16:45:00,-0.00411648978742231,0.9804059076898948,0.0,0.1,2.0,-0.00823297957484462,44.15547649304723
2025-03-02 08:00:00,2025-03-02 07:40:00,-0.9133718663606009,0.973740324458073,0.0,0.1,2.0,-1.8267437327212017,42.32873276032603
2025-03-05 14:15:00,2025-03-05 14:05:00,-0.5821090796572115,0.9824662241805548,0.0,0.1,2.0,-1.164218159314423,41.164514601011604
2025-03-07 15:00:00,2025-03-07 14:20:00,-1.2752145159571995,0.9790281416508442,0.0,0.1,2.0,-2.550429031914399,38.614085569097206
2025-03-09 16:20:00,2025-03-09 16:05:00,-1.1399493082926375,0.9766854776577287,0.0,0.1,2.0,-2.279898616585275,36.33418695251193
2025-03-10 23:10:00,2025-03-10 23:05:00,-1.0589392502781154,0.9840573047290049,0.0,0.1,2.0,-2.117878500556231,34.2163084519557
2025-03-14 22:50:00,2025-03-14 22:45:00,1.1184697752305532,0.9802261149749704,0.0,0.1,2.0,2.2369395504611065,36.45324800241681
2025-03-16 22:20:00,2025-03-16 21:30:00,0.24269548827733856,0.9781200343393701,0.0,0.1,2.0,0.4853909765546771,36.93863897897148
2025-03-17 11:35:00,2025-03-17 11:10:00,2.0035830914368686,0.9838229993217452,0.0,0.1,2.0,4.007166182873737,40.94580516184522
2025-03-22 15:35:00,2025-03-22 15:25:00,0.8999583445273799,0.9747105076615492,0.0,0.1,2.0,1.7999166890547598,42.74572185089998
2025-03-25 15:25:00,2025-03-25 14:40:00,1.7540740716916456,0.9780385284110662,0.0,0.1,2.0,3.5081481433832913,46.25386999428328
2025-03-29 07:40:00,2025-03-29 07:20:00,0.8644702750054949,0.9808781338119391,0.0,0.1,2.0,1.7289405500109898,47.98281054429427
2025-03-30 07:55:00,2025-03-30 07:40:00,-1.2737263404665058,0.9761676584329776,0.0,0.1,2.0,-2.5474526809330116,45.435357863361254
2025-04-02 07:30:00,2025-04-02 06:40:00,-0.8120095347092727,0.9733170317264963,0.0,0.1,2.0,-1.6240190694185455,43.81133879394271
2025-04-04 09:55:00,2025-04-04 09:40:00,-0.014138300359384372,0.9766549642662029,0.0,0.1,2.0,-0.028276600718768745,43.78306219322394
2025-04-09 16:25:00,2025-04-09 16:15:00,1.7139650851305672,0.981034579586709,0.0,0.1,2.0,3.4279301702611344,47.210992363485076
2025-04-19 06:25:00,2025-04-19 06:20:00,1.164310102002724,0.9741433702124904,0.0,0.1,2.0,2.328620204005448,49.53961256749052
2025-04-23 11:25:00,2025-04-23 11:20:00,-1.4805809061106352,0.9728683554437808,0.0,0.1,2.0,-2.9611618122212704,46.57845075526925
2025-04-24 09:35:00,2025-04-24 09:20:00,1.7101845809115586,0.9749735584543939,0.0,0.1,2.0,3.420369161823117,49.99881991709237
2025-04-30 06:25:00,2025-04-30 06:10:00,1.6811197088182115,0.9798741317241915,0.0,0.1,2.0,3.362239417636423,53.36105933472879
2025-05-02 00:25:00,2025-05-01 23:55:00,1.7331391397222955,0.9798253034565858,0.0,0.1,5.336105933472879,9.248214047006222,62.609273381735015
2025-05-04 12:05:00,2025-05-04 10:50:00,0.7895593041854327,0.9819475206132704,0.0,0.1,6.260927338173502,4.943373432683824,67.55264681441884
2025-05-18 18:05:00,2025-05-18 18:00:00,1.1849440296835099,0.974374277262909,0.0,0.1,6.755264681441884,8.004610553206437,75.55725736762527
2025-05-20 20:20:00,2025-05-20 20:05:00,2.0723466124237864,0.9754241984484939,0.0,0.1,7.555725736762527,15.65808263498304,91.21534000260831
2025-05-22 21:25:00,2025-05-22 21:15:00,-0.5343248775911769,0.9702871085379483,0.0,0.1,9.121534000260832,-4.873862538133126,86.34147746447519
2025-05-24 10:00:00,2025-05-24 09:30:00,1.4568470538414169,0.9776596126763214,0.0,0.1,8.63414774644752,12.578632706843578,98.92011017131877
2025-05-26 21:10:00,2025-05-26 20:55:00,-1.5138978198580242,0.9808267842175177,0.0,0.1,9.892011017131878,-14.975493912847506,83.94461625847126
2025-05-27 12:10:00,2025-05-27 12:00:00,-1.0886304830070874,0.973822378815173,0.0,0.1,8.394461625847127,-9.138466814330418,74.80614944414084
2025-05-30 11:40:00,2025-05-30 11:30:00,1.225271294462156,0.9820280688724705,0.0,0.1,7.480614944414085,9.165782756315195,83.97193220045604
2025-06-03 18:45:00,2025-06-03 18:35:00,0.8683086934642941,0.9810081272991705,0.0,0.1,8.397193220045605,7.291355873665028,91.26328807412106
2025-06-04 09:15:00,2025-06-04 08:40:00,-1.1034868321531082,0.9706424102754776,0.0,0.1,9.126328807412106,-10.070783664878839,81.19250440924222
2025-06-05 06:20:00,2025-06-05 06:15:00,1.0519447759311384,0.9820809025081084,0.0,0.1,8.119250440924223,8.541003085806828,89.73350749504905
2025-06-13 12:55:00,2025-06-13 12:35:00,2.1435326099443595,0.9834874508977293,0.0,0.1,8.973350749504906,19.234669952032426,108.96817744708147
2025-06-14 11:40:00,2025-06-14 11:30:00,0.8335999324376993,0.9703658570561436,0.0,0.05,5.448408872354074,4.541793267887317,113.50997071496879
2025-06-15 12:15:00,2025-06-15 11:45:00,2.4036506229543613,0.9762838747979704,0.0,0.05,5.6754985357484395,13.641915591028303,127.1518863059971
2025-06-16 08:55:00,2025-06-16 08:20:00,1.3076147498658353,0.9801540507178529,0.0,0.05,6.357594315299855,8.313284100349277,135.46517040634637
2025-06-22 07:45:00,2025-06-22 07:30:00,0.9430877859994529,0.9757296732001217,0.0,0.05,6.773258520317319,6.38777738192799,141.85294778827438
2025-06-26 10:00:00,2025-06-26 09:50:00,-1.067292635478896,0.9770981930321276,0.0,0.05,7.092647389413719,-7.569930324769881,134.2830174635045
2025-06-28 11:30:00,2025-06-28 10:35:00,-1.2209706089041616,0.9819863846260036,0.0,0.05,6.7141508731752255,-8.197780879895165,126.08523658360934
2025-06-30 23:50:00,2025-06-30 23:25:00,-1.6928582849186682,0.9793972474359347,0.0,0.05,6.304261829180468,-10.672221867824673,115.41301471578467
2025-07-01 11:55:00,2025-07-01 11:50:00,1.0788659195737575,0.9823248325411119,0.0,0.05,5.770650735789234,6.225758412606233,121.63877312839091
2025-07-03 17:15:00,2025-07-03 17:05:00,-0.21005590301535804,0.9793657557684187,0.0,0.05,6.0819386564195455,-1.277547116558221,120.36122601183268
2025-07-11 19:15:00,2025-07-11 18:30:00,-0.42483782762821953,0.9791809453369155,0.0,0.05,6.018061300591635,-2.5567000894768075,117.80452592235588
2025-07-12 13:10:00,2025-07-12 12:50:00,0.2308425371232472,0.97080585029426,0.0,0.05,5.8902262961177945,1.3597147824258988,119.16424070478178
2025-07-19 06:45:00,2025-07-19 06:00:00,1.6445402637051052,0.9837567459336767,0.0,0.05,5.9582120352390895,9.798519591643023,128.9627602964248
2025-07-21 08:15:00,2025-07-21 07:55:00,-0.7871772737973957,0.9816138310169753,0.0,0.05,6.4481380148212395,-5.075827703576334,123.88693259284845
2025-07-22 15:20:00,2025-07-22 15:05:00,2.560581983362109,0.9739041469484364,0.0,0.05,6.194346629642423,15.861132378562191,139.74806497141066
2025-07-26 11:25:00,2025-07-26 10:40:00,-1.1159139523755301,0.9757909951226607,0.0,0.05,6.9874032485705335,-7.797340775953963,131.9507241954567
2025-07-30 22:25:00,2025-07-30 21:40:00,-1.8295829065358278,0.9796474787057622,0.0,0.05,6.597536209772835,-12.070739474651553,119.87998472080514
2025-07-31 07:40:00,2025-07-31 07:35:00,-1.0598972693771327,0.9830134532574216,0.0,0.05,5.993999236040257,-6.353023422927688,113.52696129787745
2025-08-02 08:15:00,2025-08-02 08:05:00,-0.9000035639189057,0.9794939249391714,0.0,0.05,5.6763480648938724,-5.108733488448669,108.41822780942879
2025-08-04 11:20:00,2025-08-04 10:40:00,1.8353222466679942,0.9771574233656419,0.0,0.05,5.420911390471439,9.949119272148163,118.36734708157695
2025-08-06 11:10:00,2025-08-06 10:55:00,-0.9059756174594291,0.9814639396519945,0.0,0.05,5.918367354078848,-5.361896517963312,113.00545056361364
2025-08-07 12:30:00,2025-08-07 11:05:00,1.3217241985929413,0.9706342715501938,0.0,0.05,5.6502725281806825,7.468101929141325,120.47355249275496
2025-08-10 18:45:00,2025-08-10 18:35:00,0.9549219928995516,0.9786915706704934,0.0,0.05,6.023677624637749,5.752142241903516,126.22569473465848
2025-08-11 09:25:00,2025-08-11 08:55:00,1.7213679015483605,0.970317995814357,0.0,0.05,6.311284736732924,10.86404296334415,137.08973769800264
2025-08-19 00:25:00,2025-08-18 22:50:00,0.6024929604593128,0.9724951823717898,0.0,0.05,6.854486884900132,4.129780095713014,141.21951779371565
2025-08-21 09:10:00,2025-08-21 08:20:00,1.8470963961701579,0.9811641887881963,0.0,0.05,7.060975889685783,13.042303119282984,154.26182091299864
2025-08-25 23:40:00,2025-08-25 23:30:00,-1.6556171017916788,0.974877858480494,0.0,0.05,7.713091045649932,-12.769925442854289,141.49189547014436
2025-08-26 15:55:00,2025-08-26 15:30:00,-0.7993346352361408,0.9811374767785548,0.0,0.05,7.0745947735072185,-5.6549686327249,135.83692683741947
2025-09-01 09:40:00,2025-09-01 09:25:00,-1.1854615361823453,0.9842292658939314,0.0,0.05,6.791846341870974,-8.051472597948807,127.78545423947067
2025-09-05 09:00:00,2025-09-05 07:45:00,1.4482147851216152,0.9812799214797915,0.0,0.05,6.3892727119735335,9.253039207654151,137.0384934471248
2025-09-06 06:10:00,2025-09-06 06:05:00,-1.1497769799825959,0.9761742627826351,0.0,0.05,6.85192467235624,-7.878185256849996,129.1603081902748
2025-09-07 22:00:00,2025-09-07 21:25:00,0.03346786000215792,0.9752605276617934,0.0,0.05,6.458015409513741,0.21613595561738444,129.37644414589218
2025-09-08 06:25:00,2025-09-08 06:00:00,0.3069213814590251,0.9835524583850921,0.0,0.05,6.468822207294609,1.9854198482756815,131.36186399416786
2025-09-11 08:20:00,2025-09-11 08:00:00,2.2765862093212497,0.9781643143896868,0.0,0.05,6.568093199708393,14.95283039999281,146.31469439416068
2025-09-12 06:30:00,2025-09-12 06:10:00,-0.5260403428506999,0.9755927762055683,0.0,0.05,7.3157347197080345,-3.8483716001599833,142.4663227940007
2025-09-17 07:30:00,2025-09-17 07:20:00,-1.969848813688549,0.9764780874196818,0.0,0.05,7.123316139700035,-14.031855847316608,128.43446694668407
2025-09-20 06:20:00,2025-09-20 06:10:00,-0.7533245299494018,0.9747762921690609,0.0,0.05,6.421723347334204,-4.837641722095638,123.59682522458843
2025-09-22 07:40:00,2025-09-22 07:20:00,1.9101881679437673,0.9818039474927029,0.0,0.05,6.179841261229422,11.804659656971129,135.40148488155955
2025-09-24 07:05:00,2025-09-24 07:00:00,-1.0050214982895418,0.9825610315836875,0.0,0.05,6.770074244077978,-6.804070160314687,128.59741472124486
2025-09-29 07:20:00,2025-09-29 06:30:00,0.8827155752250686,0.9803710465561735,0.0,0.05,6.429870736062243,5.675747045406019,134.27316176665087
2025-10-02 12:10:00,2025-10-02 11:45:00,-0.8175989052611163,0.9773475986611425,0.0,0.05,6.713658088332544,-5.489079503318127,128.78408226333275
2025-10-06 11:10:00,2025-10-06 10:50:00,-1.019598403305625,0.9739820056340223,0.0,0.05,6.439204113166638,-6.5654022323437164,122.21868003098903
2025-10-10 06:15:00,2025-10-10 06:10:00,0.9416571004119489,0.9834002663427622,0.0,0.05,6.110934001549452,5.754404392707846,127.97308442369687
2025-10-15 15:55:00,2025-10-15 15:45:00,1.7536869357320481,0.979530961551736,0.0,0.05,6.398654221184844,11.221236313958585,139.19432073765546
2025-10-16 10:00:00,2025-10-16 09:55:00,1.1042970016305635,0.9715635147963566,0.0,0.05,6.9597160368827735,7.685593551729795,146.87991428938525
2025-10-26 09:00:00,2025-10-26 07:45:00,-0.5732007594817928,0.9829407187515208,0.0,0.05,7.343995714469263,-4.209583921164813,142.67033036822045
2025-10-28 23:35:00,2025-10-28 23:30:00,-0.9001465260735776,0.9810864641007975,0.0,0.05,7.133516518411023,-6.421210112736164,136.24912025548429
