time,strategy,r,risk_pct,pnl,equity
2025-01-01 15:30:00,MA,-1.1722649456237324,1.5,-13.368901156202842,746.9200424033717
2025-01-01 15:45:00,MA,0.872123584397633,1.5,9.771098769588908,756.6911411729606
2025-01-01 15:55:00,MA,-2.840884689714444,1.5,-32.245084167012216,724.4460570059483
2025-01-01 16:10:00,MA,0.9200956870072399,1.5,9.99839538780861,734.4444523937569
2025-01-01 16:10:00,ICTPA,-1.0,1.5,-11.016666785906354,723.4277856078505
2025-01-01 16:25:00,MA,1.1872055735153586,1.5,12.882862486642711,736.3106480944932
2025-01-01 16:25:00,MA,2.2147791747100958,1.5,24.46148234275466,760.7721304372478
2025-01-01 16:50:00,MA,-2.1431221839385697,1.5,-24.456414444934094,736.3157159923137
2025-01-01 16:55:00,MA,-0.8480270355073934,1.5,-9.366234507456985,726.9494814848567
2025-01-01 17:10:00,MA,-1.1465602876017678,1.5,-12.5023710984485,714.4471103864082
2025-01-01 17:15:00,MA,1.1475555945821325,1.5,12.298016678354417,726.7451270647626
2025-01-01 17:25:00,MA,-1.0945971599969746,1.5,-11.932397281900945,714.8127297828617
2025-01-01 17:35:00,MA,-1.6038769955122494,1.5,-17.197075400970682,697.615654381891
2025-01-01 17:35:00,MA,3.3677632408756466,1.5,35.24106535630113,732.856719738192
2025-01-01 17:55:00,MA,-1.3173094365635,1.5,-14.48098608840139,718.3757336497906
2025-01-01 18:00:00,MA,-4.162360158787469,1.5,-44.85207799175411,673.5236556580365
2025-01-01 18:05:00,MA,-2.336693747869904,1.5,-23.607277728279243,649.9163779297573
2025-01-01 18:10:00,MA,0.8271031765024004,1.5,8.063218509699553,657.9795964394569
2025-01-01 18:20:00,MA,1.5453343805674673,1.5,15.251977381347004,673.231573820804
2025-01-01 18:35:00,ICTPA,-1.0,1.5,-10.098473607312059,663.133100213492
2025-01-01 18:50:00,ICTPA,-1.0,1.5,-9.94699650320238,653.1861037102896
2025-01-01 18:50:00,MA,-0.243378501817727,1.5,-2.3845718299375305,650.8015318803521
2025-01-01 18:50:00,MA,-2.206044439233199,1.5,-21.53545650673647,629.2660753736155
2025-01-01 19:05:00,MA,-1.4490851233094633,1.5,-13.677901626408564,615.588173747207
2025-01-01 19:20:00,MA,-1.4206623649781316,1.5,-13.11814426152414,602.4700294856829
2025-01-01 19:25:00,MA,-1.3601898526453544,1.5,-12.292104309440598,590.1779251762423
2025-01-01 19:25:00,MA,0.3469997284822865,1.5,3.071873696885929,593.2497988731283
2025-01-01 19:45:00,MA,-1.4834643198075295,1.5,-13.200973640419184,580.0488252327091
2025-01-01 20:00:00,MA,2.3535945869748183,1.5,20.477996628732097,600.5268218614411
2025-01-01 20:05:00,MA,-2.2898888322284416,1.5,-20.62709494251229,579.8997269189289
2025-01-01 20:15:00,MA,-1.4275317878897424,1.5,-12.417379409480278,567.4823475094486
2025-01-01 20:25:00,MA,-1.656383000386766,1.5,-14.099521701513387,553.3828258079352
2025-01-01 20:45:00,MA,-1.4190365408527759,1.5,-11.779056763527398,541.6037690444078
2025-01-01 21:40:00,MA,-2.012850021955548,1.5,-16.352507376183656,525.2512616682242
2025-01-01 21:45:00,MA,1.5188481749952676,1.5,11.96665380298116,537.2179154712053
2025-01-01 21:50:00,MA,-0.843355502988901,1.5,-6.795985279753009,530.4219301914522
2025-01-01 22:15:00,MA,1.78177024482127,1.5,14.176350186236917,544.5982803776892
2025-01-01 23:15:00,MA,-1.983538191395947,1.5,-16.203472321465565,528.3948080562236
2025-01-01 23:20:00,MA,0.05439593345108441,1.5,0.4311379322238729,528.8259459884475
2025-01-01 23:20:00,ICTPA,-1.0,1.5,-7.932389189826712,520.8935567986208
2025-01-01 23:25:00,MA,0.2890374168729968,1.5,2.258365921842915,523.1519227204637
2025-01-01 23:30:00,MA,0.8893733386878075,1.5,6.97916058226267,530.1310833027264
2025-01-01 23:40:00,MA,2.2748815165878717,1.5,18.089781041611165,548.2208643443377
2025-01-01 23:40:00,MA,-1.4469887984128105,1.5,-11.899041746436682,536.321822597901
2025-01-01 23:45:00,MA,0.9051813390834483,1.5,7.282027583382655,543.6038501812836
2025-01-01 23:45:00,MA,-2.235857398581076,1.5,-18.231310354874726,525.3725398264089
2025-01-01 23:55:00,MA,-1.3419689119172755,1.5,-10.575504234330921,514.797035592078
2025-01-02 00:00:00,MA,-0.7177759056445527,1.5,-5.542633626678523,509.2544019653995
2025-01-02 00:10:00,MA,2.187635538402391,1.5,16.710945417410464,525.9653473828099
2025-01-02 00:20:00,MA,-3.789648969522412,1.5,-29.898360550706442,496.06698683210345
2025-01-02 00:45:00,MA,-1.210231709422044,2.5,-15.00889993654148,481.058086895562
2025-01-02 00:55:00,MA,0.14920991989465443,2.5,1.7944659652590629,482.85255286082105
2025-01-02 01:00:00,ICTPA,-1.0,2.5,-12.071313821520526,470.78123903930054
2025-01-02 01:00:00,MA,2.3234752730394517,2.5,27.346214197967257,498.1274532372678
2025-01-02 01:05:00,MA,-0.19647954329214926,2.5,-2.446796362833495,495.6806568744343
2025-01-02 01:25:00,MA,0.7117540687161199,2.5,8.82006810785644,504.50072498229076
2025-01-02 01:35:00,MA,-0.8452710340535142,1.5,-6.396597742297927,498.10412723999286
2025-01-02 01:45:00,MA,-1.4930057106931285,2.5,-18.591807662228153,479.5123195777647
2025-01-02 02:00:00,MA,-0.15717224297889337,2.5,-1.88415067010123,477.62816890766345
2025-01-02 02:00:00,MA,-1.88137863841193,2.5,-22.46498585216708,455.16318305549635
2025-01-02 02:10:00,ICTPA,3.749999999999913,2.5,42.671548411451795,497.83473146694814
2025-01-02 02:10:00,MA,3.017011213669952,2.5,37.5493241847538,535.3840556517019
2025-01-02 02:10:00,MA,-0.03989790102355077,1.5,-0.32041050092968204,535.0636451507722
2025-01-02 02:15:00,MA,-0.5857118277160457,1.5,-4.700896583185027,530.3627485675872
2025-01-02 02:45:00,MA,-1.251323937115045,1.5,-9.95483403955125,520.407914528036
2025-01-02 02:55:00,MA,-1.0783615316117856,1.5,-8.417818136600221,511.9900963914358
2025-01-02 03:10:00,ICTPA,-1.0,1.5,-7.679851445871537,504.3102449455643
2025-01-02 03:10:00,MA,2.261390307580058,1.5,17.10663449899836,521.4168794445627
2025-01-02 03:30:00,ICTPA,3.7500000000000675,1.5,29.32969946875718,550.7465789133199
2025-01-02 03:35:00,MA,-0.9979777553082334,1.5,-8.244492518514058,542.5020863948058
2025-01-02 03:45:00,MA,-1.1595020746887634,1.5,-9.435484420466402,533.0666019743394
2025-01-02 04:05:00,ICTPA,-1.0,1.5,-7.99599902961509,525.0706029447243
2025-01-02 04:20:00,MA,-1.352461059190065,1.5,-10.652063157122818,514.4185397876015
2025-01-02 04:25:00,MA,1.2119936686093078,1.5,9.352080198567275,523.7706199861688
2025-01-02 04:25:00,MA,-0.8397642610919124,1.5,-6.5976577151150675,517.1729622710537
2025-01-02 04:40:00,MA,0.4542003748427743,1.5,3.5235022998309087,520.6964645708846
2025-01-02 04:50:00,MA,-1.027268220128867,1.5,-8.023423955806894,512.6730406150776
2025-01-02 05:00:00,MA,2.1959033015106733,1.5,16.886706337232464,529.5597469523101
2025-01-02 05:10:00,MA,-1.4065118782193764,1.5,-11.17248111472907,518.387265837581
2025-01-02 05:30:00,MA,1.6179245283016341,1.5,12.580672088367631,530.9679379259486
2025-01-02 05:35:00,MA,2.008516123991705,1.5,15.996864969703418,546.964802895652
2025-01-02 05:55:00,MA,-1.8472728000320713,1.5,-15.155898044460615,531.8089048511914
2025-01-02 06:00:00,MA,1.50960118168384,1.5,12.04229026790021,543.8511951190916
2025-01-02 06:10:00,ICTPA,-1.0,1.5,-8.157767926786374,535.6934271923052
2025-01-02 06:15:00,MA,2.0612917945739824,1.5,16.563306988180706,552.2567341804859
2025-01-02 06:35:00,MA,-1.2896512090535233,1.5,-10.683278474157207,541.5734557063287
2025-01-02 06:55:00,MA,0.8621611587224005,1.5,7.003853971575944,548.5773096779046
2025-01-02 06:55:00,MA,0.35724103901588894,1.5,2.9396149213481357,551.5169245992528
2025-01-02 07:15:00,MA,0.8894318875992171,1.5,7.358051089338428,558.8749756885912
2025-01-02 07:15:00,MA,-1.165928830424112,1.5,-9.774126701368548,549.1008489872227
2025-01-02 07:30:00,ICTPA,3.750000000000011,1.5,30.886922755531366,579.987771742754
2025-01-02 07:40:00,MA,2.169100178500404,1.5,18.87077368822889,598.8585454309829
2025-01-02 07:45:00,MA,-1.427437090088077,1.5,-12.82249349196571,586.0360519390172
2025-01-02 07:50:00,MA,-1.1072902338377795,1.5,-9.73367995483385,576.3023719841833
2025-01-02 07:55:00,MA,-0.920371198522787,1.5,-7.956181572219117,568.3461904119642
2025-01-02 08:05:00,ICTPA,3.7499999999998432,1.5,31.96947321067165,600.3156636226358
2025-01-02 08:10:00,MA,-0.7869281045748311,1.5,-7.086079009817141,593.2295846128187
2025-01-02 08:15:00,MA,-1.5795284315937423,1.5,-14.055344930377391,579.1742396824413
2025-01-02 08:25:00,ICTPA,-1.0,1.5,-8.68761359523662,570.4866260872047
2025-01-02 08:25:00,MA,1.1399552074862873,1.5,9.754938003140872,580.2415640903456
2025-01-02 08:35:00,MA,-0.9625448948179481,1.5,-8.377628329145152,571.8639357612004
2025-01-02 08:35:00,MA,1.8812138076257914,1.5,16.136974980557984,588.0009107417584
2025-01-02 08:50:00,MA,1.295607349026962,1.5,11.427274517873533,599.428185259632
2025-01-02 09:00:00,MA,1.371828521434652,1.5,12.334690216364663,611.7628754759967
2025-01-02 09:00:00,MA,-0.9222993993727434,1.5,-8.463427989150812,603.2994474868459
2025-01-02 09:20:00,MA,-0.010328292143212276,1.5,-0.09346579415224046,603.2059816926936
2025-01-02 09:20:00,MA,-1.1386033044107011,1.5,-10.302184859934028,592.9037968327596
2025-01-02 09:40:00,ICTPA,3.749999999999955,1.5,33.350838571842324,626.2546354046019
2025-01-02 09:50:00,MA,-0.4018022367045308,1.5,-3.774457698782242,622.4801777058196
2025-01-02 10:05:00,MA,0.8181114551084872,1.5,7.638872459386467,630.1190501652061
2025-01-02 10:05:00,MA,-0.02608910549414995,1.5,-0.24658863560450442,629.8724615296015
2025-01-02 10:20:00,MA,1.0574312565263473,1.5,9.99070242669885,639.8631639563004
2025-01-02 10:25:00,MA,-0.6745029215183624,1.5,-6.473843601907613,633.3893203543928
2025-01-02 10:45:00,MA,1.6472820358379774,1.5,15.650562736671255,649.0398830910641
2025-01-02 11:05:00,MA,-1.1422892494223231,1.5,-11.12086921351866,637.9190138775455
2025-01-02 11:10:00,MA,-1.5144907593622938,1.5,-14.49183677608574,623.4271771014597
2025-01-02 11:25:00,MA,2.0729473339877256,1.5,19.38497557061947,642.8121526720792
2025-01-02 11:40:00,MA,0.23751323260516435,1.5,2.2901458850854493,645.1022985571645
2025-01-02 12:30:00,MA,-0.4725738396623793,1.5,-4.572877053062787,640.5294215041017
2025-01-02 12:40:00,MA,-1.0694862773882534,1.5,-10.2755613984311,630.2538601056706
2025-01-02 12:45:00,MA,-0.5091551232504082,1.5,-4.8134547273172235,625.4404053783534
2025-01-02 13:00:00,MA,-0.0874111146899083,1.5,-0.8200566450934498,624.6203487332599
2025-01-02 13:10:00,ICTPA,-1.0,1.5,-9.369305230998899,615.251043502261
2025-01-02 13:10:00,MA,1.9046843177190804,1.5,17.577885210285846,632.8289287125469
2025-01-02 13:25:00,MA,-1.0998882611227416,1.5,-10.44061664984716,622.3883120626998
2025-01-02 13:25:00,MA,-1.324728154580392,1.5,-12.367429801068381,610.0208822616314
2025-01-02 13:35:00,ICTPA,3.7500000000000226,1.5,34.313674627216976,644.3345568888484
2025-01-02 13:35:00,MA,0.8627714779934512,1.5,8.338702169538706,652.6732590583871
2025-01-02 13:35:00,MA,0.923570336014148,1.5,9.041844917640052,661.7151039760272
2025-01-02 13:50:00,MA,1.0184463497011398,1.5,10.108819982797426,671.8239239588246
2025-01-02 14:20:00,MA,-0.1809950744369694,1.5,-1.823952316881965,669.9999716419426
2025-01-02 14:35:00,MA,-0.8931612703809305,1.5,-8.976270387403574,661.023701254539
2025-01-02 14:35:00,MA,-1.4495650178372943,1.5,-14.372952499498652,646.6507487550404
2025-01-02 15:25:00,MA,0.9708565405827977,1.5,9.417076633523914,656.0678253885643
2025-01-02 15:30:00,MA,-1.2326829268291428,1.5,-12.130854107976097,643.9369712805882
2025-01-02 15:55:00,MA,0.06242017780169316,1.5,0.6029199036062713,644.5398911841944
2025-01-02 16:10:00,MA,1.2675215594088773,1.5,12.254523119625272,656.7944143038196
2025-01-02 16:10:00,MA,-1.3818112849691206,1.5,-13.61348900384553,643.1809252999741
2025-01-02 16:20:00,MA,-1.5424063116370528,1.5,-14.880694780608595,628.3002305193655
2025-01-02 16:30:00,MA,1.7172985252985085,1.5,16.18468588973429,644.4849164090998
2025-01-02 17:05:00,MA,-1.2789719055019109,1.5,-12.36417152410479,632.120744884995
2025-01-02 17:05:00,MA,-0.7833918485727085,1.5,-7.427973582849206,624.6927713021458
2025-01-02 17:10:00,ICTPA,-1.0,1.5,-9.370391569532186,615.3223797326136
2025-01-02 17:20:00,MA,-1.473854007870469,1.5,-13.603430332519608,601.7189494000941
2025-01-02 17:20:00,MA,1.2296583271946335,1.5,11.09863075140948,612.8175801515035
2025-01-02 17:25:00,MA,0.8689655172414064,1.5,7.987760182664674,620.8053403341682
2025-01-02 17:40:00,MA,2.497605424117922,1.5,23.257901780099868,644.0632421142681
2025-01-02 17:45:00,ICTPA,-1.0,1.5,-9.660948631714021,634.402293482554
2025-01-02 18:00:00,MA,1.9399035148174104,1.5,18.46018858402549,652.8624820665794
2025-01-02 18:05:00,MA,-0.3954020698654384,1.5,-3.8721476511991972,648.9903344153803
2025-01-02 18:15:00,ICTPA,-1.0,1.5,-9.734855016230703,639.2554793991496
2025-01-02 18:20:00,MA,-0.9012435991220394,1.5,-8.641873635182614,630.613605763967
2025-01-02 18:35:00,MA,1.1769564515669158,1.5,11.13307127624665,641.7466770402136
2025-01-02 18:55:00,MA,2.125840832446717,1.5,20.46376935208623,662.2104463922999
2025-01-02 19:00:00,MA,-1.27849510729955,1.5,-12.699492235728096,649.5109541565718
2025-01-02 19:05:00,MA,-0.7802648138492058,1.5,-7.601858156069962,641.9090960005018
2025-01-02 19:30:00,MA,-1.6905915781996108,1.5,-16.278091675022605,625.6310043254792
2025-01-02 19:35:00,MA,-0.8350515463916868,1.5,-7.836512064488633,617.7944922609906
2025-01-02 19:50:00,MA,-1.5100131914782216,1.5,-13.993167494050287,603.8013247669403
2025-01-02 20:10:00,MA,-1.1592356687900767,1.5,-10.499220487988076,593.3021042789522
2025-01-02 20:25:00,MA,2.3853630646080277,1.5,21.228613885518495,614.5307181644707
2025-01-02 20:30:00,MA,-0.3047059261980426,1.5,-2.8087672748318,611.721950889639
2025-01-02 20:35:00,MA,-1.4079144951859472,1.5,-12.918783025214232,598.8031678644247
2025-01-02 20:45:00,MA,-0.8852703636050713,1.5,-7.951540472148117,590.8516273922766
2025-01-02 20:45:00,MA,-1.7334945586458441,1.5,-15.363571215773296,575.4880561765033
2025-01-02 21:00:00,MA,0.8047700612246059,1.5,6.947033373047909,582.4350895495512
2025-01-02 21:00:00,MA,0.37558297083351255,1.5,3.2812905187605503,585.7163800683118
2025-01-02 21:10:00,MA,-2.4327790364638386,1.5,-21.373777961155128,564.3426021071566
2025-01-02 21:30:00,MA,1.080800953748171,1.5,9.14913033897209,573.4917324461287
2025-01-02 21:40:00,MA,0.005745750538745886,1.5,0.04942710646002983,573.5411595525887
2025-01-02 22:00:00,MA,0.8569728849645721,1.5,7.372638332215618,580.9137978848044
2025-01-02 22:15:00,MA,0.01066898023301063,1.5,0.09296636740074164,581.0067642522051
2025-01-02 23:00:00,MA,2.517372304606368,1.5,21.939155056761937,602.9459193089671
2025-01-02 23:15:00,MA,0.0456026058629463,1.5,0.4124385767237797,603.3583578856908
2025-01-02 23:40:00,MA,3.797300404709376,1.5,34.366994048761775,637.7253519344525
2025-01-02 23:55:00,MA,-1.48434653320217,1.5,-14.199081229185575,623.5262707052669
2025-01-03 00:00:00,MA,-2.691774033697009,1.5,-25.175877372185543,598.3503933330813
2025-01-03 00:20:00,MA,-0.7445510026157166,1.5,-6.682535779074811,591.6678575540066
2025-01-03 00:20:00,MA,-1.0425431997010537,1.5,-9.252589520619319,582.4152680333873
2025-01-03 00:30:00,MA,-0.889834647317417,1.5,-7.773799269341522,574.6414687640457
2025-01-03 00:50:00,MA,-1.4111111111111012,1.5,-12.163244422172216,562.4782243418736
2025-01-03 01:00:00,MA,2.1338360437495054,1.5,18.003544633873652,580.4817689757472
2025-01-03 01:00:00,ICTPA,-1.0,1.5,-8.707226534636208,571.774542441111
2025-01-03 01:05:00,MA,-0.6883586406361358,1.5,-5.903789201776675,565.8707532393342
2025-01-03 01:20:00,MA,-1.3514842876661286,1.5,-11.47148147779136,554.3992717615429
2025-01-03 01:45:00,MA,-0.46018294078220545,1.5,-3.826876308701099,550.5723954528418
2025-01-03 01:45:00,MA,1.8698952628038172,1.5,15.44269071131728,566.015086164159
2025-01-03 01:50:00,MA,0.09744779582358364,1.5,0.827353838243896,566.8424400024029
2025-01-03 02:10:00,MA,1.839869369982188,1.5,15.643740644495807,582.4861806468987
2025-01-03 02:15:00,MA,1.5536585365854394,1.5,13.574769405076538,596.0609500519752
2025-01-03 02:20:00,MA,0.8998305681288152,1.5,8.045307949870052,604.1062580018453
2025-01-03 02:25:00,MA,-1.1954941860464858,1.5,-10.833082787932565,593.2731752139127
2025-01-03 02:40:00,MA,1.3983422143281696,1.5,12.443983882951905,605.7171590968646
2025-01-03 02:55:00,MA,1.655659261151722,1.5,15.042918361458522,620.7600774583232
2025-01-03 03:05:00,ICTPA,-1.0,1.5,-9.311401161874848,611.4486762964483
2025-01-03 03:15:00,MA,-1.0852017937219423,1.5,-9.953178004287194,601.4954982921611
2025-01-03 03:30:00,MA,-1.224787975480848,1.5,-11.050566804211497,590.4449314879496
2025-01-03 03:40:00,MA,-1.022027290448398,1.5,-9.051762502314286,581.3931689856353
2025-01-03 04:00:00,ICTPA,-1.0,1.5,-8.720897534784529,572.6722714508508
2025-01-03 04:20:00,MA,-0.8958990536275354,1.5,-7.695848190473223,564.9764232603775
2025-01-03 04:20:00,MA,-2.9308911692227695,1.5,-24.838266146293588,540.1381571140839
2025-01-03 04:30:00,MA,2.7923281102832913,1.5,22.623644393194045,562.7618015072779
2025-01-03 04:40:00,ICTPA,3.7499999999999996,1.5,31.655351334784378,594.4171528420624
2025-01-03 04:45:00,MA,0.2261927112668684,1.5,2.0167924113731788,596.4339452534356
2025-01-03 04:50:00,ICTPA,-1.0,1.5,-8.946509178801533,587.487436074634
2025-01-03 04:55:00,MA,-0.8868274265968443,1.5,-7.8149995663806875,579.6724365082533
2025-01-03 05:00:00,ICTPA,-1.0,1.5,-8.6950865476238,570.9773499606296
2025-01-03 05:05:00,MA,-1.3095691684340076,1.5,-11.216015000738924,559.7613349598906
2025-01-03 05:15:00,MA,-1.0823257311824885,1.5,-9.087661442222243,550.6736735176684
2025-01-03 05:20:00,MA,2.5668534827861396,1.5,21.202479551211965,571.8761530688803
2025-01-03 05:20:00,MA,-1.7603220889389024,1.5,-15.100293365768323,556.775859703112
2025-01-03 05:30:00,MA,1.0354038583845622,1.5,8.647318100879758,565.4231778039917
2025-01-03 05:30:00,MA,-1.4641657334827136,1.5,-12.418098627862625,553.0050791761291
2025-01-03 05:50:00,MA,0.5084187735223968,1.5,4.217372461595753,557.2224516377249
2025-01-03 06:15:00,MA,-0.17312825995971068,1.5,-1.4470643019378504,555.7753873357871
2025-01-03 06:15:00,MA,-0.2486212857023583,1.5,-2.072663870417243,553.7027234653698
2025-01-03 06:30:00,MA,-0.3643122676578053,1.5,-3.0258104219095734,550.6769130434602
2025-01-03 06:30:00,ICTPA,-1.0,1.5,-8.260153695651903,542.4167593478084
2025-01-03 06:35:00,MA,-1.0383369626878023,1.5,-8.44817055618246,533.9685887916258
2025-01-03 06:50:00,MA,-1.6500413541243588,1.5,-13.216053799644108,520.7525349919817
2025-01-03 07:00:00,MA,-1.0328385065225727,1.5,-8.067799057634433,512.6847359343473
2025-01-03 07:00:00,MA,-1.0241036535787418,1.5,-7.8756346680662626,504.809101266281
2025-01-03 07:05:00,MA,-0.9610378821944713,1.5,-7.277110043901616,497.53199122237936
2025-01-03 07:20:00,MA,2.1885057471264497,2.5,27.22129055423609,524.7532817766155
2025-01-03 07:25:00,MA,-0.8699625857526564,1.5,-6.847735828448651,517.9055459481668
2025-01-03 07:25:00,MA,0.10997665123271859,1.5,0.8543627639734838,518.7599087121404
2025-01-03 07:50:00,MA,-1.1850353524311013,1.5,-9.221232468717258,509.53867624342314
2025-01-03 08:00:00,MA,-0.969045571797182,1.5,-7.406492968096307,502.13218327532684
2025-01-03 08:10:00,MA,2.6486399521944453,1.5,19.949510428584812,522.0816937039117
2025-01-03 08:15:00,MA,2.061329349172902,1.5,16.14273476846656,538.2244284723782
2025-01-03 08:15:00,ICTPA,3.749999999999947,1.5,30.27512410157085,568.4995525739491
2025-01-03 08:20:00,MA,-0.5934065934065742,1.5,-5.060270742691031,563.4392818312581
2025-01-03 08:20:00,ICTPA,-1.0,1.5,-8.45158922746887,554.9876926037892
2025-01-03 08:45:00,MA,1.9695956182488146,1.5,16.396519913016647,571.3842125168059
2025-01-03 08:50:00,ICTPA,-1.0,1.5,-8.570763187752087,562.8134493290538
2025-01-03 09:10:00,MA,-0.3522307950352237,1.5,-2.9736034307053383,559.8398458983485
