time,symbol,r,risk_pct,risk_amount,pnl,equity,month
2025-01-10 12:15:00,Volatility 75 Index,-1.5004973425621755,0.05,5.522081559948822,-8.285868706114801,102.15576249286164,2025-01
2025-01-10 17:35:00,Crash 500 Index,1.3017574293205507,0.05,5.107788124643083,6.649101138649416,108.80486363151105,2025-01
2025-01-10 17:40:00,Crash 500 Index,-1.1056705101878932,0.05,5.440243181575553,-6.015116454118849,102.7897471773922,2025-01
2025-01-12 02:45:00,Volatility 75 Index,-1.0158445681616988,0.05,5.13948735886961,-5.220920316643409,97.56882686074879,2025-01
2025-01-12 20:25:00,Volatility 75 Index,0.19239469553999652,0.1,9.75688268607488,1.87717247380684,99.44599933455562,2025-01
2025-01-14 01:40:00,Volatility 75 Index,0.9625135568273124,0.1,9.944599933455564,9.571812253174969,109.01781158773059,2025-01
2025-01-14 01:50:00,Volatility 75 Index,1.1074380982517182,0.05,5.45089057938653,6.036523897014026,115.05433548474461,2025-01
2025-01-14 02:10:00,Volatility 75 Index,0.9269605540007687,0.05,5.752716774237231,5.332541528056459,120.38687701280107,2025-01
2025-01-14 22:45:00,Volatility 75 Index,-1.0804596420880566,0.05,6.019343850640054,-6.503658102467496,113.88321891033357,2025-01
2025-01-15 03:10:00,Volatility 75 Index,0.8538961350570674,0.05,5.694160945516678,4.862222023769588,118.74544093410316,2025-01
2025-01-15 07:35:00,Volatility 75 Index,0.8419949748816161,0.05,5.937272046705158,4.999153227830831,123.74459416193399,2025-01
2025-01-15 07:55:00,Volatility 75 Index,-0.795701691121779,0.05,6.1872297080967,-4.923189142091455,118.82140501984253,2025-01
2025-01-15 08:40:00,Crash 500 Index,1.3891301859219793,0.05,5.9410702509921265,8.252920022336234,127.07432504217877,2025-01
2025-01-15 08:50:00,Crash 500 Index,1.1372664968462107,0.05,6.3537162521089385,7.225868623990768,134.30019366616955,2025-01
2025-01-15 20:05:00,Volatility 75 Index,0.42126521085725976,0.05,6.715009683308478,2.828799970147487,137.12899363631703,2025-01
2025-01-16 08:15:00,Volatility 75 Index,0.811216974815873,0.05,6.856449681815852,5.562068368859911,142.69106200517695,2025-01
2025-01-16 14:00:00,Crash 500 Index,-1.0004814346753421,0.05,7.134553100258848,-7.137987921514382,135.55307408366255,2025-01
2025-01-16 19:55:00,Volatility 75 Index,-0.19448020557049148,0.05,6.777653704183128,-1.3181194856751377,134.2349545979874,2025-01
2025-01-17 00:50:00,Volatility 75 Index,1.5409337543924015,0.05,6.711747729899371,10.342358627968515,144.57731322595592,2025-01
2025-01-18 08:25:00,Volatility 75 Index,-1.9276608563733924,0.05,7.228865661297796,-13.934801371265518,130.6425118546904,2025-01
2025-01-18 16:35:00,Volatility 75 Index,0.21927255563250536,0.05,6.532125592734521,1.4323158724313922,132.0748277271218,2025-01
2025-01-18 17:25:00,Volatility 75 Index,-0.9457029169408298,0.05,6.6037413863560905,-6.245177491799834,125.82965023532196,2025-01
2025-01-19 09:05:00,Volatility 75 Index,1.4198944765420896,0.05,6.291482511766098,8.933241267717834,134.7628915030398,2025-01
2025-01-19 12:10:00,Volatility 75 Index,-1.4922999564534425,0.05,6.738144575151991,-10.055332856076316,124.70755864696349,2025-01
2025-01-20 03:25:00,Volatility 75 Index,1.2069856948364925,0.05,6.235377932348175,7.526011966243394,132.2335706132069,2025-01
2025-01-20 20:20:00,Volatility 75 Index,-1.11494671607732,0.05,6.611678530660345,-7.371669265518673,124.86190134768822,2025-01
2025-01-21 18:55:00,Volatility 75 Index,-1.1521209071491492,0.05,6.243095067384411,-7.192800352453307,117.66910099523491,2025-01
2025-01-24 07:30:00,Volatility 75 Index,1.0438564483227222,0.05,5.883455049761746,6.141482492110681,123.8105834873456,2025-01
2025-01-24 07:50:00,Volatility 75 Index,-0.6591830778636315,0.05,6.19052917436728,-4.08069207476403,119.72989141258157,2025-01
2025-01-24 14:40:00,Volatility 75 Index,0.7264869288521036,0.05,5.986494570629079,4.349110055206112,124.07900146778768,2025-01
2025-01-25 07:35:00,Volatility 75 Index,1.3721145417356668,0.05,6.203950073389384,8.51253011189963,132.5915315796873,2025-01
2025-01-25 07:40:00,Volatility 75 Index,-1.1066204433794227,0.05,6.629576578984366,-7.336424973253516,125.2551066064338,2025-01
2025-01-27 14:35:00,Volatility 75 Index,1.1029020934542313,0.05,6.26275533032169,6.907205964603438,132.16231257103723,2025-01
2025-01-27 21:05:00,Volatility 75 Index,1.588636799093012,0.05,6.608115628551862,10.497895660179136,142.66020823121636,2025-01
2025-01-27 21:30:00,Volatility 75 Index,-1.300086467405382,0.05,7.133010411560818,-9.273530307931914,133.38667792328445,2025-01
2025-01-28 14:10:00,Volatility 75 Index,-0.5242338201536481,0.05,6.669333896164223,-3.496290386266384,129.89038753701806,2025-01
2025-01-28 23:20:00,Volatility 75 Index,0.9348781014772235,0.05,6.494519376850903,6.071583945037412,135.96197148205547,2025-01
2025-01-28 23:30:00,Volatility 75 Index,-0.9811751656410678,0.05,6.798098574102774,-6.670125494489596,129.2918459875659,2025-01
2025-01-29 19:25:00,Volatility 75 Index,-1.3315183044900831,0.05,6.464592299378295,-8.607722977687835,120.68412300987805,2025-01
2025-01-30 23:10:00,Volatility 75 Index,-0.7217393642692511,0.05,6.034206150493903,-4.355124110927075,116.32899889895097,2025-01
2025-01-31 06:35:00,Volatility 75 Index,-0.3946242962716199,0.05,5.816449944947549,-2.2953124663240287,114.03368643262694,2025-01
2025-02-01 16:25:00,Volatility 75 Index,2.226189551180575,0.05,5.7016843216313475,12.693030060945812,126.72671649357275,2025-02
2025-02-01 16:45:00,Volatility 75 Index,-1.7689194738193297,0.05,6.336335824678638,-11.208467832933104,115.51824866063964,2025-02
2025-02-02 18:15:00,Volatility 75 Index,-0.9171196355542014,0.05,5.775912433031983,-5.297202705575272,110.22104595506437,2025-02
2025-02-02 22:20:00,Volatility 75 Index,0.5637444677047923,0.05,5.511052297753219,3.1068252440901607,113.32787119915453,2025-02
2025-02-03 19:55:00,Volatility 75 Index,-1.2008253249156258,0.05,5.666393559957727,-6.8043488877360465,106.52352231141849,2025-02
2025-02-03 21:50:00,Volatility 75 Index,1.0397844687718674,0.05,5.326176115570925,5.538075202914322,112.06159751433282,2025-02
2025-02-04 16:40:00,Volatility 75 Index,1.2479298356242707,0.05,5.603079875716642,6.992250548292728,119.05384806262555,2025-02
2025-02-04 16:55:00,Volatility 75 Index,-1.0758860825534222,0.05,5.952692403131278,-6.404418910250427,112.64942915237512,2025-02
2025-02-05 08:55:00,Volatility 75 Index,0.7678940021680846,0.05,5.632471457618756,4.325141049688371,116.97457020206349,2025-02
2025-02-06 04:00:00,Volatility 75 Index,-1.1606181236127868,0.05,5.848728510103175,-6.7881403089165575,110.18642989314694,2025-02
2025-02-06 13:35:00,Crash 500 Index,1.1837902517635353,0.05,5.509321494657347,6.521881079206677,116.70831097235362,2025-02
2025-02-09 00:05:00,Volatility 75 Index,1.1343151465694148,0.05,5.835415548617681,6.619200243323707,123.32751121567732,2025-02
2025-02-09 09:05:00,Volatility 75 Index,0.911846574716858,0.05,6.166375560783866,5.6227884335185125,128.95029964919584,2025-02
2025-02-09 09:45:00,Volatility 75 Index,-1.8213883996791842,0.05,6.447514982459793,-11.743428995810005,117.20687065338583,2025-02
2025-02-09 19:35:00,Volatility 75 Index,0.9538745874587333,0.05,5.860343532669292,5.590032769591377,122.79690342297721,2025-02
2025-02-10 14:10:00,Volatility 75 Index,-1.5536414102975202,0.05,6.139845171148861,-9.539117710712135,113.25778571226508,2025-02
2025-02-10 21:00:00,Volatility 75 Index,-0.3912078669908879,0.05,5.662889285613254,-2.215366838430314,111.04241887383476,2025-02
2025-02-11 02:15:00,Volatility 75 Index,0.8922331545924562,0.05,5.5521209436917385,4.953786384268925,115.99620525810369,2025-02
2025-02-12 11:00:00,Volatility 75 Index,0.8551125258278847,0.05,5.799810262905185,4.95949040323534,120.95569566133902,2025-02
2025-02-12 18:20:00,Volatility 75 Index,-1.0052770473768193,0.05,6.047784783066952,-6.079699229892003,114.87599643144702,2025-02
2025-02-13 08:35:00,Volatility 75 Index,-1.1590492534055092,0.05,5.743799821572352,-6.657346894904132,108.21864953654288,2025-02
2025-02-13 10:20:00,Volatility 75 Index,0.8726708074534119,0.05,5.410932476827145,4.721962813628634,112.94061235017152,2025-02
2025-02-13 10:30:00,Volatility 75 Index,-0.8479752636132301,0.05,5.647030617508577,-4.788542276513817,108.1520700736577,2025-02
2025-02-13 21:55:00,Volatility 75 Index,-0.9807354362740672,0.05,5.407603503682886,-5.303428381381609,102.84864169227609,2025-02
2025-02-14 15:10:00,Volatility 75 Index,0.9897944969802177,0.05,5.142432084613805,5.089950978445254,107.93859267072135,2025-02
2025-02-15 04:50:00,Crash 500 Index,-1.1648387271057112,0.05,5.396929633536068,-6.286552644607246,101.65204002611411,2025-02
2025-02-16 19:55:00,Volatility 75 Index,1.5425761363040105,0.05,5.082602001305705,7.840300557545186,109.4923405836593,2025-02
2025-02-16 23:15:00,Volatility 75 Index,0.8211516343264548,0.05,5.474617029182966,4.495490720825033,113.98783130448433,2025-02
2025-02-20 21:15:00,Volatility 75 Index,-1.4867166403352123,0.05,5.699391565224217,-8.473380279804996,105.51445102467933,2025-02
2025-02-21 10:25:00,Crash 500 Index,1.1378161698283369,0.05,5.275722551233967,6.002802426322014,111.51725345100135,2025-02
2025-02-21 10:40:00,Crash 500 Index,-1.201951253145793,0.05,5.575862672550068,-6.7019151266404045,104.81533832436095,2025-02
2025-02-21 13:15:00,Volatility 75 Index,0.6760143051465732,0.05,5.240766916218048,3.542833405302293,108.35817172966324,2025-02
2025-02-21 20:25:00,Volatility 75 Index,0.4874170163949104,0.05,5.417908586483162,2.6407808383239892,110.99895256798723,2025-02
2025-02-22 06:00:00,Boom 1000 Index,1.3624751451524264,0.05,5.549947628399362,7.561665700591786,118.56061826857902,2025-02
2025-02-23 17:35:00,Volatility 75 Index,-1.1489268320307797,0.05,5.928030913428952,-6.810873777546455,111.74974449103257,2025-02
2025-02-24 05:35:00,Crash 500 Index,-1.0300651136550412,0.05,5.587487224551629,-5.755475663003865,105.99426882802871,2025-02
2025-02-24 06:30:00,Volatility 75 Index,0.6419075021791815,0.05,5.299713441401436,3.4019258174354294,109.39619464546413,2025-02
2025-02-24 10:00:00,Volatility 75 Index,-1.4526604335858353,0.05,5.469809732273207,-7.945776177316019,101.45041846814811,2025-02
2025-02-24 19:05:00,Volatility 75 Index,0.5191461938394192,0.05,5.0725209234074065,2.633379930557771,104.08379839870588,2025-02
2025-02-25 15:25:00,Volatility 75 Index,-0.06561255150440601,0.05,5.204189919935295,-0.3414601791604651,103.74233821954542,2025-02
2025-02-25 20:25:00,Crash 500 Index,1.6669011318808429,0.05,5.187116910977271,8.646411050106275,112.3887492696517,2025-02
2025-02-25 20:30:00,Crash 500 Index,1.285344639461344,0.05,5.619437463482585,7.2229138204755925,119.6116630901273,2025-02
2025-02-25 20:50:00,Crash 500 Index,1.2262886252429486,0.05,5.980583154506365,7.333921094690747,126.94558418481805,2025-02
2025-02-26 07:15:00,Crash 500 Index,-1.2889380178457068,0.05,6.347279209240902,-8.181249482672234,118.76433470214582,2025-02
2025-02-26 17:10:00,Volatility 75 Index,1.2172246457832934,0.05,5.938216735107291,7.228143761975398,125.99247846412122,2025-02
2025-02-28 04:35:00,Volatility 75 Index,-0.8445819341469958,0.05,6.299623923206061,-5.320548557460061,120.67192990666116,2025-02
2025-02-28 18:05:00,Volatility 75 Index,-1.0174496469662788,0.05,6.033596495333058,-6.138880624113598,114.53304928254757,2025-02
2025-03-02 08:00:00,Volatility 75 Index,-0.9133718663606009,0.05,5.726652464127379,-5.230563249158558,109.302486033389,2025-03
2025-03-02 14:05:00,Crash 500 Index,-0.1150835659064376,0.05,5.465124301669451,-0.62894599275805,108.67354004063095,2025-03
2025-03-02 19:40:00,Volatility 75 Index,-1.3678639570368822,0.05,5.433677002031548,-7.432530925259176,101.24100911537178,2025-03
2025-03-03 07:55:00,Volatility 75 Index,-0.8524375944033817,0.05,5.062050455768589,-4.3150821132639186,96.92592700210787,2025-03
2025-03-04 07:20:00,Crash 500 Index,1.372326353358181,0.1,9.692592700210788,13.301400394866397,110.22732739697426,2025-03
2025-03-04 07:30:00,Crash 500 Index,1.3265051523240925,0.05,5.511366369848713,7.310855885950048,117.53818328292431,2025-03
2025-03-04 07:40:00,Crash 500 Index,1.4480599351449208,0.05,5.876909164146216,8.51011670308616,126.04829998601046,2025-03
2025-03-04 20:30:00,Crash 500 Index,-1.1268148784250172,0.05,6.302414999300524,-7.101654991220824,118.94664499478964,2025-03
2025-03-04 21:30:00,Crash 500 Index,1.190345278222681,0.05,5.947332249739482,7.079378861498867,126.0260238562885,2025-03
2025-03-04 21:35:00,Volatility 75 Index,-0.7028058985995452,0.05,6.301301192814425,-4.428591647162328,121.59743220912617,2025-03
2025-03-05 14:15:00,Volatility 75 Index,-0.5821090796572115,0.05,6.079871610456308,-3.5391484675967297,118.05828374152944,2025-03
2025-03-05 14:45:00,Volatility 75 Index,-0.8354632255919724,0.05,5.9029141870764725,-4.931667727127525,113.12661601440192,2025-03
2025-03-05 22:25:00,Volatility 75 Index,-0.819066968994676,0.05,5.656330800720096,-4.632913724577038,108.49370228982488,2025-03
2025-03-06 10:10:00,Volatility 75 Index,-0.5621166404964265,0.05,5.424685114491244,-3.049305772308791,105.4443965175161,2025-03
2025-03-07 14:00:00,Volatility 75 Index,-0.23478636310800202,0.05,5.272219825875805,-1.2378453184232838,104.20655119909281,2025-03
2025-03-07 15:00:00,Volatility 75 Index,-1.2752145159571995,0.05,5.210327559954641,-6.644285337346014,97.5622658617468,2025-03
2025-03-08 02:40:00,Crash 500 Index,-0.801203757334572,0.1,9.75622658617468,-7.816725398250599,89.7455404634962,2025-03
2025-03-08 08:10:00,Volatility 75 Index,1.1138127448598634,0.1,8.97455404634962,9.995972676257864,99.74151313975406,2025-03
2025-03-09 16:20:00,Volatility 75 Index,-1.1399493082926375,0.1,9.974151313975407,-11.370026891172367,88.37148624858169,2025-03
2025-03-10 22:35:00,Volatility 75 Index,-0.9703857138101157,0.1,8.83714862485817,-8.575442776379077,79.79604347220261,2025-03
2025-03-10 23:10:00,Volatility 75 Index,-1.0589392502781154,0.1,7.979604347220262,-8.449916244961415,71.3461272272412,2025-03
2025-03-14 14:30:00,Volatility 75 Index,-0.8153686456746759,0.1,7.13461272272412,-5.817339513140878,65.52878771410032,2025-03
2025-03-14 22:50:00,Volatility 75 Index,1.1184697752305532,0.1,6.5528787714100325,7.329196846572043,72.85798456067236,2025-03
2025-03-14 22:55:00,Volatility 75 Index,0.904378722418671,0.1,7.285798456067237,6.589121099498014,79.44710566017038,2025-03
2025-03-15 00:20:00,Volatility 75 Index,0.8223939133550839,0.1,7.944710566017038,6.533681612860236,85.98078727303061,2025-03
2025-03-15 07:55:00,Volatility 75 Index,1.4279295824994789,0.1,8.598078727303061,12.277450967375511,98.25823824040613,2025-03
2025-03-15 08:30:00,Volatility 75 Index,0.8163556118368963,0.1,9.825823824040613,8.021366419676227,106.27960466008236,2025-03
2025-03-16 21:55:00,Volatility 75 Index,1.0718036458224753,0.05,5.313980233004118,5.695543387562381,111.97514804764474,2025-03
2025-03-16 22:20:00,Volatility 75 Index,-0.821444895915386,0.05,5.598757402382237,-4.599070691655374,107.37607735598937,2025-03
2025-03-17 11:20:00,Volatility 75 Index,0.734962102886657,0.05,5.3688038677994685,3.945867380663915,111.32194473665328,2025-03
2025-03-17 12:00:00,Volatility 75 Index,1.0060989215321687,0.05,5.566097236832665,5.600044427120528,116.9219891637738,2025-03
2025-03-19 13:20:00,Volatility 75 Index,0.9739678173799744,0.05,5.84609945818869,5.693912729478289,122.61590189325209,2025-03
2025-03-19 19:25:00,Volatility 75 Index,-0.798634211633287,0.05,6.130795094662605,-4.8962627071110925,117.719639186141,2025-03
2025-03-20 03:25:00,Volatility 75 Index,-1.1393654545372194,0.05,5.88598195930705,-6.70628451046375,111.01335467567725,2025-03
2025-03-20 20:10:00,Volatility 75 Index,-1.05810307744962,0.05,5.550667733783863,-5.873178611017014,105.14017606466024,2025-03
2025-03-21 19:45:00,Volatility 75 Index,-1.2245253462643457,0.05,5.2570088032330125,-6.437340525093618,98.70283553956662,2025-03
2025-03-22 15:35:00,Volatility 75 Index,0.8999583445273799,0.1,9.870283553956662,8.882844047234661,107.58567958680128,2025-03
2025-03-22 16:00:00,Volatility 75 Index,1.1123051722586998,0.05,5.379283979340064,5.983405393268314,113.56908498006959,2025-03
2025-03-25 01:40:00,Volatility 75 Index,1.1965422068714149,0.05,5.6784542490034795,6.794510178720986,120.36359515879057,2025-03
2025-03-25 05:15:00,Crash 500 Index,1.5724456508797946,0.05,6.018179757939529,9.463260586584827,129.8268557453754,2025-03
2025-03-25 05:50:00,Crash 500 Index,-1.1330708458786647,0.05,6.491342787268771,-7.355151262858995,122.47170448251642,2025-03
2025-03-25 11:20:00,Volatility 75 Index,-1.1319523895545975,0.05,6.123585224125821,-6.931606927090449,115.54009755542597,2025-03
2025-03-25 15:10:00,Volatility 75 Index,1.3021832553656598,0.05,5.777004877771299,7.522719017999526,123.0628165734255,2025-03
2025-03-25 18:20:00,Volatility 75 Index,0.836282655172889,0.05,6.153140828671275,5.145764949853925,128.2085815232794,2025-03
2025-03-25 23:05:00,Volatility 75 Index,0.7054159274591123,0.05,6.410429076163971,4.522018772173068,132.73060029545246,2025-03
2025-03-28 20:30:00,Crash 500 Index,0.8455607981003365,0.05,6.636530014772624,5.6115896159079774,138.34218991136044,2025-03
2025-03-28 21:20:00,Crash 500 Index,-1.2569935557730452,0.05,6.917109495568022,-8.694762060505543,129.64742785085488,2025-03
2025-03-29 07:40:00,Volatility 75 Index,0.8644702750054949,0.05,6.482371392542745,5.603817380399179,135.25124523125407,2025-03
2025-03-29 23:55:00,Volatility 75 Index,-1.2759806844792374,0.05,6.762562261562704,-8.628898823342238,126.62234640791183,2025-03
2025-03-30 07:55:00,Volatility 75 Index,-1.2737263404665058,0.05,6.331117320395592,-8.064110895571588,118.55823551234025,2025-03
2025-03-30 10:25:00,Crash 500 Index,-1.5043628137454146,0.05,5.927911775617012,-8.917730038401785,109.64050547393846,2025-03
2025-03-31 05:00:00,Volatility 75 Index,-0.5786341132307489,0.05,5.482025273696923,-3.1720868329541725,106.46841864098428,2025-03
2025-03-31 05:15:00,Volatility 75 Index,-0.3992361754188408,0.05,5.323420932049214,-2.1253022130559294,104.34311642792835,2025-03
2025-03-31 22:15:00,Volatility 75 Index,0.8994136405842463,0.05,5.2171558213964175,4.692381110817446,109.0354975387458,2025-03
2025-03-31 22:25:00,Volatility 75 Index,-0.9632387263161029,0.05,5.45177487693729,-5.251360688623204,103.7841368501226,2025-03
2025-04-01 17:15:00,Crash 500 Index,-2.8958765972573453,0.05,5.18920684250613,-15.027302653541184,88.75683419658141,2025-04
2025-04-01 20:25:00,Crash 500 Index,-1.306190021886781,0.1,8.875683419658142,-11.593329120183407,77.163505076398,2025-04
2025-04-02 06:45:00,Volatility 75 Index,1.2365134897860268,0.1,7.7163505076398,9.541371494613868,86.70487657101187,2025-04
2025-04-02 06:50:00,Volatility 75 Index,-1.1343634005060466,0.1,8.670487657101187,-9.835483862755007,76.86939270825685,2025-04
2025-04-02 19:50:00,Volatility 75 Index,1.1616475565047317,0.1,7.686939270825686,8.929514220954923,85.79890692921178,2025-04
2025-04-03 09:15:00,Volatility 75 Index,-0.5384647030993408,0.1,8.579890692921179,-4.6199682945886,81.17893863462318,2025-04
2025-04-04 09:50:00,Volatility 75 Index,0.9085237559328604,0.1,8.117893863462319,7.375299423097105,88.55423805772028,2025-04
2025-04-04 09:55:00,Volatility 75 Index,-0.9225341585194582,0.1,8.855423805772029,-8.169430948991076,80.3848071087292,2025-04
2025-04-05 03:50:00,Volatility 75 Index,0.5861312821934092,0.1,8.038480710872921,4.711605005950933,85.09641211468013,2025-04
2025-04-05 04:35:00,Volatility 75 Index,1.7103880977496415,0.1,8.509641211468013,14.55478904421473,99.65120115889486,2025-04
2025-04-06 04:35:00,Volatility 75 Index,1.3407703729125446,0.1,9.965120115889487,13.360937813899447,113.0121389727943,2025-04
2025-04-06 22:35:00,Crash 500 Index,-1.092855533017815,0.05,5.650606948639716,-6.175297068729825,106.83684190406449,2025-04
2025-04-07 18:50:00,Volatility 75 Index,1.6252012306699284,0.05,5.341842095203225,8.68156834716871,115.51841025123319,2025-04
2025-04-08 00:15:00,Volatility 75 Index,0.7212927852682013,0.05,5.77592051256166,4.166129793993337,119.68454004522653,2025-04
2025-04-09 16:25:00,Volatility 75 Index,1.7139650851305672,0.05,5.984227002261327,10.256756143371474,129.941296188598,2025-04
2025-04-12 03:45:00,Volatility 75 Index,-0.9123465777524464,0.05,6.4970648094299,-5.92757484431922,124.01372134427876,2025-04
2025-04-14 17:45:00,Volatility 75 Index,-0.985266460937383,0.05,6.200686067213939,-6.109328016827617,117.90439332745115,2025-04
2025-04-15 18:05:00,Volatility 75 Index,0.37279832347141806,0.05,5.895219666372558,2.197728008119422,120.10212133557057,2025-04
2025-04-19 06:25:00,Volatility 75 Index,1.164310102002724,0.05,6.005106066778529,6.9918056571480856,127.09392699271866,2025-04
2025-04-19 06:45:00,Volatility 75 Index,-1.0883827068902692,0.05,6.354696349635933,-6.916341614482469,120.17758537823619,2025-04
2025-04-20 09:30:00,Volatility 75 Index,-0.7452050272576606,0.05,6.00887926891181,-4.477847039377417,115.69973833885877,2025-04
2025-04-20 14:30:00,Volatility 75 Index,1.0560724914805808,0.05,5.784986916942938,6.109365546558493,121.80910388541726,2025-04
2025-04-22 08:00:00,Volatility 75 Index,-0.6660268510954438,0.05,6.090455194270863,-4.056406694778112,117.75269719063914,2025-04
2025-04-23 11:25:00,Volatility 75 Index,-1.4805809061106352,0.05,5.887634859531957,-8.717119755174387,109.03557743546475,2025-04
2025-04-24 05:20:00,Volatility 75 Index,-1.0108423411227656,0.05,5.451778871773238,-5.51088891802689,103.52468851743785,2025-04
2025-04-24 09:30:00,Volatility 75 Index,0.8125369585665659,0.05,5.176234425871893,4.205881777225502,107.73057029466335,2025-04
2025-04-24 10:25:00,Volatility 75 Index,1.5427042171382062,0.05,5.386528514733168,8.309820255414056,116.0403905500774,2025-04
2025-04-25 03:05:00,Volatility 75 Index,1.7660133407138927,0.05,5.80201952750387,10.246443888654351,126.28683443873176,2025-04
2025-04-25 09:35:00,Volatility 75 Index,0.7274806706258502,0.05,6.3143417219365885,4.593561550435215,130.88039598916697,2025-04
2025-04-25 21:00:00,Volatility 75 Index,-0.6271151441748417,0.05,6.544019799458349,-4.103853920020341,126.77654206914663,2025-04
2025-04-26 07:40:00,Volatility 75 Index,-1.3912834643678607,0.05,6.338827103457332,-8.819105332527007,117.95743673661963,2025-04
2025-04-26 15:35:00,Volatility 75 Index,-1.0869186095862235,0.05,5.897871836830982,-6.410506656406077,111.54693008021356,2025-04
2025-04-26 19:20:00,Volatility 75 Index,1.0894207189881797,0.05,5.577346504010678,6.076076838445523,117.62300691865909,2025-04
2025-04-26 19:25:00,Volatility 75 Index,1.0854204542222574,0.05,5.881150345932955,6.383520879831934,124.00652779849102,2025-04
2025-04-26 19:45:00,Volatility 75 Index,-0.5895872695843495,0.05,6.200326389924552,-3.655633506767403,120.35089429172362,2025-04
2025-04-27 06:50:00,Volatility 75 Index,-1.2331706295968525,0.05,6.017544714586181,-7.4206594043134535,112.93023488741017,2025-04
2025-04-29 08:20:00,Volatility 75 Index,-1.0523696441027164,0.05,5.646511744370509,-5.9422175548450005,106.98801733256516,2025-04
2025-04-29 11:15:00,Volatility 75 Index,0.8953974501864851,0.05,5.349400866628258,4.789839896004316,111.77785722856947,2025-04
2025-04-29 11:25:00,Volatility 75 Index,0.8593261597672346,0.05,5.588892861428474,4.802681839961841,116.58053906853131,2025-04
2025-04-29 11:55:00,Volatility 75 Index,1.1296991370931915,0.05,5.829026953426566,6.585046719378947,123.16558578791026,2025-04
2025-04-29 19:20:00,Crash 500 Index,1.2590162408673635,0.05,6.158279289395513,7.753373641146077,130.91895942905634,2025-04
2025-04-29 19:25:00,Crash 500 Index,-1.7213709217873998,0.05,6.545947971452818,-11.268004493592096,119.65095493546424,2025-04
2025-04-30 01:10:00,Volatility 75 Index,0.3917046687652152,0.05,5.982547746773212,2.343391883521886,121.99434681898613,2025-04
2025-04-30 06:20:00,Volatility 75 Index,1.1460093639748934,0.05,6.099717340949307,6.990333190327943,128.98468000931408,2025-04
2025-04-30 06:30:00,Volatility 75 Index,1.168616680340138,0.05,6.4492340004657045,7.53668242836098,136.52136243767507,2025-04
2025-04-30 06:55:00,Volatility 75 Index,1.1186600503949553,0.05,6.826068121883754,7.636049709225878,144.15741214690095,2025-04
2025-04-30 12:30:00,Crash 500 Index,2.312665295327651,0.05,7.207870607345048,16.669392206819133,160.8268043537201,2025-04
2025-04-30 12:50:00,Crash 500 Index,1.3727766237846737,0.05,8.041340217686004,11.038963874738906,171.865768228459,2025-04
2025-04-30 13:05:00,Crash 500 Index,-1.0851940352042624,0.05,8.59328841142295,-9.325385326866098,162.5403829015929,2025-04
2025-04-30 15:20:00,Volatility 75 Index,-1.4503900364225406,0.05,8.127019145079645,-11.787347593838751,150.75303530775415,2025-04
2025-05-02 00:15:00,Volatility 75 Index,0.8019030973881005,0.05,7.537651765387707,6.044466297697286,156.79750160545143,2025-05
2025-05-03 09:55:00,Volatility 75 Index,0.9016964622338143,0.05,7.839875080272572,7.069187624236819,163.86668922968826,2025-05
2025-05-03 17:30:00,Volatility 75 Index,1.6539300455632773,0.05,8.193334461484413,13.551202039198087,177.41789126888634,2025-05
