datetime,open,high,low,close,volume
2025-10-10 00:00:00+00:00,1088.33,1106.04,1044.84,1093.5,42586
2025-10-11 00:00:00+00:00,1093.69,1099.48,1030.89,1036.39,42547
2025-10-12 00:00:00+00:00,1036.3,1104.21,1024.91,1079.21,42589
2025-10-13 00:00:00+00:00,1079.0,1139.99,1062.1,1094.61,42593
2025-10-14 00:00:00+00:00,1094.5,1108.76,1037.93,1072.05,42585
2025-10-15 00:00:00+00:00,1071.78,1099.53,998.35,1021.34,42583
2025-10-16 00:00:00+00:00,1021.25,1043.54,966.38,1000.76,26633
