datetime,open,high,low,close,volume
2025-10-09 16:00:00+00:00,1120.8,1128.16,1105.95,1110.48,1773
2025-10-09 17:00:00+00:00,1110.16,1110.42,1092.3,1093.11,1776
2025-10-09 18:00:00+00:00,1092.96,1103.75,1090.53,1096.27,1770
2025-10-09 19:00:00+00:00,1096.72,1098.2,1080.32,1085.83,1771
2025-10-09 20:00:00+00:00,1085.95,1091.48,1069.88,1075.36,1785
2025-10-09 21:00:00+00:00,1075.66,1078.04,1063.94,1067.93,1777
2025-10-09 22:00:00+00:00,1067.59,1085.61,1064.3,1080.24,1778
2025-10-09 23:00:00+00:00,1080.41,1093.49,1080.29,1088.09,1778
2025-10-10 00:00:00+00:00,1088.33,1106.04,1083.68,1105.54,1768
2025-10-10 01:00:00+00:00,1105.63,1105.63,1089.05,1089.19,1776
2025-10-10 02:00:00+00:00,1088.74,1095.83,1078.9,1079.37,1779
2025-10-10 03:00:00+00:00,1079.39,1085.49,1070.89,1084.87,1775
2025-10-10 04:00:00+00:00,1084.37,1087.3,1059.29,1063.27,1768
2025-10-10 05:00:00+00:00,1062.93,1064.81,1051.15,1056.97,1774
2025-10-10 06:00:00+00:00,1056.63,1058.61,1044.84,1050.39,1769
2025-10-10 07:00:00+00:00,1050.59,1063.09,1049.25,1057.28,1779
2025-10-10 08:00:00+00:00,1057.33,1070.2,1049.03,1055.13,1773
2025-10-10 09:00:00+00:00,1055.16,1078.91,1052.05,1078.77,1775
2025-10-10 10:00:00+00:00,1078.39,1085.05,1076.82,1079.16,1776
2025-10-10 11:00:00+00:00,1079.44,1091.92,1066.39,1066.6,1783
2025-10-10 12:00:00+00:00,1065.93,1083.21,1065.93,1076.61,1782
2025-10-10 13:00:00+00:00,1077.12,1083.75,1073.12,1073.59,1773
2025-10-10 14:00:00+00:00,1073.68,1075.44,1063.64,1072.53,1779
2025-10-10 15:00:00+00:00,1072.37,1076.92,1066.75,1076.14,1776
2025-10-10 16:00:00+00:00,1075.48,1084.84,1069.48,1072.46,1771
2025-10-10 17:00:00+00:00,1072.7,1085.01,1067.51,1070.21,1771
