datetime,open,high,low,close,volume
2025-10-07 01:25:00+00:00,1027.72,1027.88,1022.74,1025.34,148
2025-10-07 01:30:00+00:00,1025.06,1030.47,1024.66,1028.02,149
2025-10-07 01:35:00+00:00,1028.13,1030.86,1025.48,1027.29,148
2025-10-07 01:40:00+00:00,1026.94,1033.17,1026.86,1031.38,148
2025-10-07 01:45:00+00:00,1031.24,1031.25,1027.28,1027.62,147
2025-10-07 01:50:00+00:00,1027.68,1028.81,1024.68,1026.61,148
2025-10-07 01:55:00+00:00,1027.21,1028.34,1024.93,1026.01,146
2025-10-07 02:00:00+00:00,1026.21,1029.74,1025.25,1029.18,150
2025-10-07 02:05:00+00:00,1028.78,1032.86,1028.15,1030.74,150
2025-10-07 02:10:00+00:00,1030.9,1036.13,1030.78,1034.68,148
2025-10-07 02:15:00+00:00,1034.83,1037.28,1032.45,1033.11,145
2025-10-07 02:20:00+00:00,1033.19,1033.68,1026.9,1027.71,148
2025-10-07 02:25:00+00:00,1027.48,1029.68,1026.93,1029.44,149
2025-10-07 02:30:00+00:00,1029.84,1030.88,1026.0,1026.3,150
2025-10-07 02:35:00+00:00,1025.7,1029.6,1025.57,1028.24,150
2025-10-07 02:40:00+00:00,1027.9,1030.47,1027.2,1027.72,149
2025-10-07 02:45:00+00:00,1027.76,1028.47,1025.42,1027.55,146
2025-10-07 02:50:00+00:00,1027.56,1027.99,1018.57,1018.61,147
2025-10-07 02:55:00+00:00,1018.12,1021.7,1017.41,1019.98,147
2025-10-07 03:00:00+00:00,1020.2,1023.8,1020.0,1020.27,146
2025-10-07 03:05:00+00:00,1020.01,1024.4,1019.3,1022.79,144
2025-10-07 03:10:00+00:00,1023.21,1026.38,1022.0,1026.38,147
2025-10-07 03:15:00+00:00,1026.4,1028.08,1023.71,1023.71,150
2025-10-07 03:20:00+00:00,1024.12,1024.95,1019.64,1021.31,148
2025-10-07 03:25:00+00:00,1021.11,1023.21,1020.39,1023.21,148
2025-10-07 03:30:00+00:00,1023.09,1025.35,1022.01,1023.15,148
2025-10-07 03:35:00+00:00,1023.58,1026.79,1022.78,1024.15,146
2025-10-07 03:40:00+00:00,1024.15,1025.27,1022.23,1024.84,150
2025-10-07 03:45:00+00:00,1025.0,1025.45,1019.79,1020.29,146
2025-10-07 03:50:00+00:00,1020.07,1020.57,1016.56,1016.8,150
2025-10-07 03:55:00+00:00,1016.81,1021.94,1015.71,1020.73,148
2025-10-07 04:00:00+00:00,1021.1,1021.91,1019.76,1020.47,148
2025-10-07 04:05:00+00:00,1020.19,1024.21,1019.77,1023.98,149
2025-10-07 04:10:00+00:00,1023.35,1023.35,1016.08,1016.08,146
2025-10-07 04:15:00+00:00,1015.85,1016.71,1013.15,1013.98,149
2025-10-07 04:20:00+00:00,1013.96,1015.78,1011.87,1013.0,149
2025-10-07 04:25:00+00:00,1013.46,1014.59,1008.42,1009.13,147
2025-10-07 04:30:00+00:00,1009.4,1010.53,1005.63,1006.82,148
2025-10-07 04:35:00+00:00,1006.58,1007.96,1004.03,1005.33,143
2025-10-07 04:40:00+00:00,1005.05,1008.8,1004.09,1004.85,149
2025-10-07 04:45:00+00:00,1004.37,1005.93,1002.6,1005.41,149
2025-10-07 04:50:00+00:00,1005.17,1005.17,1000.19,1003.46,147
2025-10-07 04:55:00+00:00,1003.08,1007.89,1002.94,1005.16,150
2025-10-07 05:00:00+00:00,1005.12,1006.1,1002.15,1002.15,148
2025-10-07 05:05:00+00:00,1002.32,1007.74,1002.32,1006.14,148
2025-10-07 05:10:00+00:00,1006.14,1011.22,1005.16,1010.23,146
2025-10-07 05:15:00+00:00,1010.71,1010.9,1006.92,1008.28,150
2025-10-07 05:20:00+00:00,1008.15,1008.15,999.9,1000.07,149
2025-10-07 05:25:00+00:00,1000.2,1003.65,1000.07,1003.17,143
2025-10-07 05:30:00+00:00,1003.18,1004.87,1000.6,1003.73,146
2025-10-07 05:35:00+00:00,1003.74,1005.01,1000.12,1002.65,148
2025-10-07 05:40:00+00:00,1002.85,1005.17,997.75,1000.31,148
2025-10-07 05:45:00+00:00,1000.16,1003.77,998.35,1002.71,148
2025-10-07 05:50:00+00:00,1002.89,1005.21,1000.42,1000.94,150
2025-10-07 05:55:00+00:00,1000.66,1003.13,998.1,998.1,148
2025-10-07 06:00:00+00:00,998.04,1001.58,994.7,995.02,149
2025-10-07 06:05:00+00:00,994.85,994.98,988.69,989.71,149
2025-10-07 06:10:00+00:00,989.7,991.09,985.33,986.97,147
2025-10-07 06:15:00+00:00,986.59,992.87,986.19,992.17,149
2025-10-07 06:20:00+00:00,992.21,995.58,991.48,995.58,147
2025-10-07 06:25:00+00:00,995.97,997.78,994.06,997.14,147
2025-10-07 06:30:00+00:00,997.16,997.69,992.07,992.07,147
2025-10-07 06:35:00+00:00,991.84,991.99,987.77,987.79,149
2025-10-07 06:40:00+00:00,987.4,988.97,983.95,987.74,146
2025-10-07 06:45:00+00:00,987.7,988.07,981.92,984.09,146
2025-10-07 06:50:00+00:00,984.32,985.01,978.48,979.39,147
2025-10-07 06:55:00+00:00,979.05,979.87,975.1,975.33,147
2025-10-07 07:00:00+00:00,975.6,977.99,972.17,972.58,149
2025-10-07 07:05:00+00:00,972.39,974.22,971.2,972.27,146
2025-10-07 07:10:00+00:00,972.29,974.74,970.44,970.44,146
2025-10-07 07:15:00+00:00,970.41,974.52,970.28,972.21,149
2025-10-07 07:20:00+00:00,972.22,974.86,971.19,974.55,149
2025-10-07 07:25:00+00:00,974.46,977.8,973.91,976.33,148
2025-10-07 07:30:00+00:00,976.18,980.55,975.1,979.5,149
2025-10-07 07:35:00+00:00,979.31,980.32,975.54,975.54,147
2025-10-07 07:40:00+00:00,975.47,978.59,973.25,973.35,146
2025-10-07 07:45:00+00:00,973.22,973.81,967.36,968.26,142
2025-10-07 07:50:00+00:00,968.36,969.88,967.23,968.0,146
2025-10-07 07:55:00+00:00,968.08,968.69,964.83,964.98,148
2025-10-07 08:00:00+00:00,964.86,969.22,963.73,967.97,148
2025-10-07 08:05:00+00:00,967.98,970.11,965.96,966.75,147
2025-10-07 08:10:00+00:00,967.03,971.92,966.38,971.92,148
2025-10-07 08:15:00+00:00,971.74,972.58,969.76,972.06,148
2025-10-07 08:20:00+00:00,972.09,974.55,970.14,970.95,147
2025-10-07 08:25:00+00:00,970.9,971.85,968.8,969.36,148
2025-10-07 08:30:00+00:00,969.35,970.02,964.44,966.84,148
2025-10-07 08:35:00+00:00,966.86,969.07,966.26,966.8,148
2025-10-07 08:40:00+00:00,966.92,970.79,965.55,969.41,147
2025-10-07 08:45:00+00:00,969.6,970.41,963.43,963.77,147
2025-10-07 08:50:00+00:00,963.13,966.26,962.25,964.26,148
2025-10-07 08:55:00+00:00,964.47,967.24,963.14,966.75,148
2025-10-07 09:00:00+00:00,967.06,971.5,966.01,967.55,149
2025-10-07 09:05:00+00:00,968.07,968.54,965.55,967.64,149
2025-10-07 09:10:00+00:00,967.32,967.85,962.84,963.99,149
2025-10-07 09:15:00+00:00,964.12,968.49,963.57,968.2,149
2025-10-07 09:20:00+00:00,967.69,967.69,963.45,963.8,148
2025-10-07 09:25:00+00:00,963.58,964.19,956.34,956.34,147
2025-10-07 09:30:00+00:00,956.39,959.0,954.3,958.85,149
2025-10-07 09:35:00+00:00,959.03,960.22,957.84,959.25,148
2025-10-07 09:40:00+00:00,959.47,959.97,956.8,959.76,144
2025-10-07 09:45:00+00:00,960.0,961.28,958.2,961.08,148
2025-10-07 09:50:00+00:00,961.22,962.52,956.61,957.5,147
2025-10-07 09:55:00+00:00,957.53,960.87,955.9,959.32,146
2025-10-07 10:00:00+00:00,959.21,960.7,956.42,956.42,147
2025-10-07 10:05:00+00:00,956.09,956.16,952.88,954.4,149
2025-10-07 10:10:00+00:00,954.58,959.57,954.58,955.89,146
2025-10-07 10:15:00+00:00,955.52,957.21,954.39,955.07,148
2025-10-07 10:20:00+00:00,955.02,959.39,954.59,959.35,147
2025-10-07 10:25:00+00:00,959.13,962.74,958.75,962.51,148
2025-10-07 10:30:00+00:00,962.78,964.3,959.6,964.3,149
2025-10-07 10:35:00+00:00,964.54,967.2,963.75,965.7,145
2025-10-07 10:40:00+00:00,965.74,967.92,965.08,965.79,148
2025-10-07 10:45:00+00:00,965.52,966.68,960.95,964.12,148
2025-10-07 10:50:00+00:00,964.0,965.73,960.63,960.64,149
2025-10-07 10:55:00+00:00,960.45,963.02,959.92,960.8,146
2025-10-07 11:00:00+00:00,960.65,962.7,959.92,961.84,148
2025-10-07 11:05:00+00:00,962.07,966.77,961.41,964.39,149
2025-10-07 11:10:00+00:00,964.6,966.69,962.88,963.85,146
2025-10-07 11:15:00+00:00,963.45,965.13,962.32,964.7,150
2025-10-07 11:20:00+00:00,964.63,966.34,962.33,963.0,148
2025-10-07 11:25:00+00:00,962.93,968.84,962.57,968.84,148
2025-10-07 11:30:00+00:00,969.16,969.49,960.21,960.88,147
2025-10-07 11:35:00+00:00,960.47,963.52,959.77,963.06,147
2025-10-07 11:40:00+00:00,962.7,965.35,962.03,963.54,147
2025-10-07 11:45:00+00:00,963.45,969.69,963.25,968.56,148
2025-10-07 11:50:00+00:00,968.8,971.16,966.34,967.0,149
2025-10-07 11:55:00+00:00,967.25,972.61,967.25,972.44,147
2025-10-07 12:00:00+00:00,972.63,974.66,970.69,970.7,148
2025-10-07 12:05:00+00:00,970.31,973.94,970.14,973.32,149
2025-10-07 12:10:00+00:00,973.29,977.92,972.97,975.59,147
2025-10-07 12:15:00+00:00,975.24,979.8,975.24,976.14,147
2025-10-07 12:20:00+00:00,975.72,977.66,974.5,977.23,150
2025-10-07 12:25:00+00:00,977.24,977.42,973.1,973.54,149
2025-10-07 12:30:00+00:00,973.81,973.99,969.87,969.87,146
2025-10-07 12:35:00+00:00,969.69,973.6,968.98,970.43,148
2025-10-07 12:40:00+00:00,970.36,971.12,967.98,967.98,146
2025-10-07 12:45:00+00:00,968.43,969.15,956.99,957.7,147
2025-10-07 12:50:00+00:00,957.67,960.59,957.67,957.96,146
2025-10-07 12:55:00+00:00,957.38,960.71,955.6,959.16,144
2025-10-07 13:00:00+00:00,959.38,961.96,956.16,956.25,148
2025-10-07 13:05:00+00:00,956.15,961.78,955.31,961.78,150
2025-10-07 13:10:00+00:00,961.78,964.25,960.79,963.54,147
2025-10-07 13:15:00+00:00,963.39,965.28,960.96,964.96,148
2025-10-07 13:20:00+00:00,964.6,965.66,962.69,963.89,145
2025-10-07 13:25:00+00:00,963.79,966.55,963.46,963.52,149
2025-10-07 13:30:00+00:00,963.75,965.62,962.47,962.47,149
2025-10-07 13:35:00+00:00,962.32,962.32,956.88,958.81,146
2025-10-07 13:40:00+00:00,958.8,959.5,957.25,958.09,150
2025-10-07 13:45:00+00:00,957.9,960.96,956.37,960.7,149
2025-10-07 13:50:00+00:00,960.7,960.7,955.66,957.68,149
2025-10-07 13:55:00+00:00,957.47,961.04,955.71,960.44,149
2025-10-07 14:00:00+00:00,960.67,963.8,957.59,963.48,148
2025-10-07 14:05:00+00:00,963.42,963.42,958.27,960.54,147
2025-10-07 14:10:00+00:00,960.48,967.16,959.76,962.76,150
2025-10-07 14:15:00+00:00,962.83,965.15,961.53,963.01,148
2025-10-07 14:20:00+00:00,963.2,965.69,962.61,964.92,147
2025-10-07 14:25:00+00:00,964.4,965.13,961.28,963.77,147
2025-10-07 14:30:00+00:00,963.64,968.91,963.43,968.91,149
2025-10-07 14:35:00+00:00,969.17,976.18,968.3,975.43,149
2025-10-07 14:40:00+00:00,975.15,977.28,974.59,976.16,150
2025-10-07 14:45:00+00:00,976.0,976.52,970.44,970.46,149
2025-10-07 14:50:00+00:00,970.34,974.91,969.49,974.05,146
2025-10-07 14:55:00+00:00,974.07,976.49,973.45,976.05,147
2025-10-07 15:00:00+00:00,976.37,978.1,973.75,977.63,146
2025-10-07 15:05:00+00:00,977.88,979.76,976.2,976.46,145
2025-10-07 15:10:00+00:00,976.68,980.44,976.68,978.9,148
2025-10-07 15:15:00+00:00,978.89,986.0,977.15,985.7,149
2025-10-07 15:20:00+00:00,985.86,988.63,984.26,987.03,146
2025-10-07 15:25:00+00:00,986.75,988.52,984.22,984.53,145
2025-10-07 15:30:00+00:00,983.83,983.83,980.5,980.97,148
2025-10-07 15:35:00+00:00,981.02,982.62,977.97,981.29,146
2025-10-07 15:40:00+00:00,981.67,981.94,978.39,981.72,146
2025-10-07 15:45:00+00:00,981.74,982.44,979.86,982.26,147
2025-10-07 15:50:00+00:00,981.73,981.73,977.8,977.87,149
2025-10-07 15:55:00+00:00,978.2,978.97,976.67,977.66,147
2025-10-07 16:00:00+00:00,977.65,978.4,974.15,975.14,150
2025-10-07 16:05:00+00:00,974.87,975.51,971.57,972.24,148
2025-10-07 16:10:00+00:00,972.3,972.48,967.17,968.61,148
2025-10-07 16:15:00+00:00,968.49,968.87,966.09,966.89,145
2025-10-07 16:20:00+00:00,966.61,967.32,961.78,962.08,147
2025-10-07 16:25:00+00:00,961.78,964.52,959.37,963.46,147
2025-10-07 16:30:00+00:00,963.28,963.55,958.52,960.34,148
2025-10-07 16:35:00+00:00,960.68,962.53,958.59,959.82,147
2025-10-07 16:40:00+00:00,959.93,961.28,954.51,954.51,147
2025-10-07 16:45:00+00:00,954.49,958.07,953.14,957.35,149
2025-10-07 16:50:00+00:00,957.45,962.54,957.45,961.15,150
2025-10-07 16:55:00+00:00,961.27,961.27,955.92,957.91,146
2025-10-07 17:00:00+00:00,957.85,958.97,954.66,957.39,148
2025-10-07 17:05:00+00:00,957.3,962.4,956.85,962.4,147
2025-10-07 17:10:00+00:00,962.23,963.83,959.54,962.29,148
2025-10-07 17:15:00+00:00,962.51,965.08,960.87,964.18,148
2025-10-07 17:20:00+00:00,964.1,964.17,956.63,958.23,148
2025-10-07 17:25:00+00:00,958.37,962.05,958.26,961.3,147
2025-10-07 17:30:00+00:00,961.43,963.77,960.58,962.54,148
2025-10-07 17:35:00+00:00,962.51,964.29,961.92,963.05,147
2025-10-07 17:40:00+00:00,963.15,963.74,958.56,958.56,146
2025-10-07 17:45:00+00:00,958.83,960.2,956.54,959.61,149
2025-10-07 17:50:00+00:00,959.54,966.33,959.1,965.75,150
2025-10-07 17:55:00+00:00,965.51,966.69,962.69,963.01,147
2025-10-07 18:00:00+00:00,962.79,962.91,957.24,960.25,148
2025-10-07 18:05:00+00:00,960.44,964.96,957.27,957.29,148
2025-10-07 18:10:00+00:00,957.17,960.49,956.55,958.6,149
2025-10-07 18:15:00+00:00,958.27,967.17,957.06,967.17,147
2025-10-07 18:20:00+00:00,967.16,969.42,966.29,967.16,148
2025-10-07 18:25:00+00:00,966.75,969.47,966.64,968.04,147
2025-10-07 18:30:00+00:00,967.88,971.62,965.83,969.31,145
2025-10-07 18:35:00+00:00,969.68,971.04,966.45,969.75,150
2025-10-07 18:40:00+00:00,969.91,970.5,966.42,968.43,149
2025-10-07 18:45:00+00:00,968.6,973.54,968.41,971.77,146
2025-10-07 18:50:00+00:00,971.51,972.21,968.9,971.49,148
2025-10-07 18:55:00+00:00,971.43,975.47,970.49,974.64,147
2025-10-07 19:00:00+00:00,974.96,978.3,974.88,976.61,149
2025-10-07 19:05:00+00:00,976.82,977.41,975.29,975.74,148
2025-10-07 19:10:00+00:00,975.85,976.95,974.76,976.58,149
2025-10-07 19:15:00+00:00,976.44,977.84,973.46,973.46,150
2025-10-07 19:20:00+00:00,973.68,974.23,970.57,973.34,146
2025-10-07 19:25:00+00:00,973.08,976.85,972.04,975.39,147
2025-10-07 19:30:00+00:00,975.32,978.19,973.44,977.4,150
2025-10-07 19:35:00+00:00,977.64,979.54,974.88,976.52,147
2025-10-07 19:40:00+00:00,976.21,976.36,969.71,970.95,150
2025-10-07 19:45:00+00:00,971.03,974.2,970.14,974.19,150
2025-10-07 19:50:00+00:00,973.92,974.53,969.69,970.87,146
2025-10-07 19:55:00+00:00,970.92,974.0,968.79,968.8,149
2025-10-07 20:00:00+00:00,968.73,971.49,967.94,969.42,148
2025-10-07 20:05:00+00:00,970.09,970.58,964.23,964.7,145
2025-10-07 20:10:00+00:00,964.5,965.15,962.79,963.48,148
2025-10-07 20:15:00+00:00,963.63,965.82,960.64,962.68,146
2025-10-07 20:20:00+00:00,962.63,963.75,960.2,960.2,145
2025-10-07 20:25:00+00:00,960.41,960.41,957.15,958.9,146
2025-10-07 20:30:00+00:00,958.54,960.9,956.87,957.81,145
2025-10-07 20:35:00+00:00,957.98,957.98,953.96,957.95,150
2025-10-07 20:40:00+00:00,958.42,962.54,957.62,961.92,147
2025-10-07 20:45:00+00:00,961.78,965.16,959.26,965.16,149
2025-10-07 20:50:00+00:00,964.79,970.32,964.69,968.87,148
2025-10-07 20:55:00+00:00,968.6,971.15,967.18,967.7,147
2025-10-07 21:00:00+00:00,967.93,969.99,967.34,968.84,150
2025-10-07 21:05:00+00:00,969.24,977.02,969.22,977.02,149
2025-10-07 21:10:00+00:00,976.81,979.84,975.67,979.63,147
2025-10-07 21:15:00+00:00,979.5,983.0,978.24,983.0,149
2025-10-07 21:20:00+00:00,982.96,984.71,981.35,982.98,150
2025-10-07 21:25:00+00:00,983.15,987.23,983.08,986.12,150
2025-10-07 21:30:00+00:00,986.05,987.38,984.27,985.74,149
2025-10-07 21:35:00+00:00,985.49,990.37,985.49,988.77,148
2025-10-07 21:40:00+00:00,988.5,989.3,985.55,986.76,147
2025-10-07 21:45:00+00:00,986.94,989.16,985.53,989.04,147
2025-10-07 21:50:00+00:00,988.77,991.01,986.85,988.59,149
2025-10-07 21:55:00+00:00,988.52,992.47,986.8,989.21,147
2025-10-07 22:00:00+00:00,989.22,993.75,989.1,991.89,148
2025-10-07 22:05:00+00:00,991.5,992.94,988.66,988.66,148
2025-10-07 22:10:00+00:00,988.64,989.1,984.27,986.63,148
2025-10-07 22:15:00+00:00,986.48,988.88,985.75,988.09,148
2025-10-07 22:20:00+00:00,988.4,988.87,984.7,987.03,146
2025-10-07 22:25:00+00:00,986.93,988.06,984.54,986.42,148
2025-10-07 22:30:00+00:00,986.59,988.09,985.78,988.09,150
2025-10-07 22:35:00+00:00,987.9,987.95,983.97,984.38,145
2025-10-07 22:40:00+00:00,984.3,985.01,981.87,985.01,150
2025-10-07 22:45:00+00:00,985.26,989.94,984.51,988.91,144
2025-10-07 22:50:00+00:00,989.28,991.62,988.52,989.86,149
2025-10-07 22:55:00+00:00,989.94,993.0,989.69,990.68,146
2025-10-07 23:00:00+00:00,990.91,991.55,988.67,989.73,148
2025-10-07 23:05:00+00:00,989.87,993.32,988.63,991.56,147
2025-10-07 23:10:00+00:00,991.41,994.39,990.15,991.84,149
2025-10-07 23:15:00+00:00,991.75,994.6,991.21,993.51,148
2025-10-07 23:20:00+00:00,993.7,1001.98,993.54,1001.19,150
2025-10-07 23:25:00+00:00,1001.29,1003.37,998.36,999.41,149
2025-10-07 23:30:00+00:00,999.08,1001.91,998.62,1000.81,147
2025-10-07 23:35:00+00:00,1000.85,1001.59,999.03,1000.68,145
2025-10-07 23:40:00+00:00,1000.52,1005.18,1000.39,1004.36,147
2025-10-07 23:45:00+00:00,1005.18,1006.27,1000.79,1001.07,150
2025-10-07 23:50:00+00:00,1001.07,1007.26,1000.13,1006.76,150
2025-10-07 23:55:00+00:00,1006.56,1006.67,999.89,1000.37,146
2025-10-08 00:00:00+00:00,1000.62,1005.16,999.85,1004.88,149
2025-10-08 00:05:00+00:00,1004.96,1006.81,1002.09,1006.81,148
2025-10-08 00:10:00+00:00,1006.91,1018.35,1006.53,1018.35,147
2025-10-08 00:15:00+00:00,1017.95,1019.66,1015.2,1016.06,146
2025-10-08 00:20:00+00:00,1016.12,1018.65,1014.57,1018.42,145
2025-10-08 00:25:00+00:00,1018.67,1019.04,1015.29,1017.15,148
2025-10-08 00:30:00+00:00,1017.14,1018.13,1014.34,1015.44,146
2025-10-08 00:35:00+00:00,1015.38,1016.98,1012.13,1012.13,147
2025-10-08 00:40:00+00:00,1012.08,1022.84,1012.08,1022.84,148
2025-10-08 00:45:00+00:00,1022.8,1025.11,1021.88,1023.85,149
2025-10-08 00:50:00+00:00,1023.92,1024.51,1020.62,1023.07,145
2025-10-08 00:55:00+00:00,1023.23,1024.34,1015.7,1016.17,147
2025-10-08 01:00:00+00:00,1016.19,1020.0,1015.4,1018.94,149
2025-10-08 01:05:00+00:00,1018.91,1019.94,1015.8,1019.94,147
2025-10-08 01:10:00+00:00,1019.74,1020.62,1016.39,1020.09,147
2025-10-08 01:15:00+00:00,1020.01,1023.75,1018.61,1019.38,147
2025-10-08 01:20:00+00:00,1019.49,1019.9,1014.75,1016.14,149
2025-10-08 01:25:00+00:00,1015.95,1021.3,1015.76,1021.15,147
2025-10-08 01:30:00+00:00,1021.28,1026.05,1021.15,1026.05,148
2025-10-08 01:35:00+00:00,1026.3,1029.97,1025.21,1025.73,149
2025-10-08 01:40:00+00:00,1025.99,1026.9,1024.17,1026.13,147
2025-10-08 01:45:00+00:00,1026.09,1026.99,1023.76,1024.7,146
2025-10-08 01:50:00+00:00,1024.67,1026.71,1022.23,1022.95,148
2025-10-08 01:55:00+00:00,1022.56,1023.86,1018.82,1023.67,148
2025-10-08 02:00:00+00:00,1023.3,1024.38,1021.39,1023.42,149
2025-10-08 02:05:00+00:00,1023.21,1023.99,1017.91,1018.18,146
2025-10-08 02:10:00+00:00,1018.11,1022.09,1017.6,1022.02,150
2025-10-08 02:15:00+00:00,1021.96,1028.98,1021.96,1026.85,147
2025-10-08 02:20:00+00:00,1026.46,1030.41,1025.03,1029.49,149
2025-10-08 02:25:00+00:00,1029.52,1033.28,1028.23,1029.65,147
2025-10-08 02:30:00+00:00,1028.87,1030.01,1022.3,1022.36,147
2025-10-08 02:35:00+00:00,1022.4,1027.93,1022.4,1024.84,147
2025-10-08 02:40:00+00:00,1025.09,1027.09,1022.83,1025.64,146
2025-10-08 02:45:00+00:00,1025.39,1025.39,1018.77,1019.48,145
2025-10-08 02:50:00+00:00,1019.44,1023.17,1013.37,1014.27,149
2025-10-08 02:55:00+00:00,1014.22,1022.0,1013.98,1021.08,147
2025-10-08 03:00:00+00:00,1021.15,1026.9,1021.15,1025.27,149
2025-10-08 03:05:00+00:00,1025.46,1029.05,1022.5,1026.86,145
2025-10-08 03:10:00+00:00,1027.07,1032.69,1026.12,1031.68,149
2025-10-08 03:15:00+00:00,1031.86,1032.87,1029.11,1030.17,148
2025-10-08 03:20:00+00:00,1030.19,1031.54,1028.08,1031.14,147
2025-10-08 03:25:00+00:00,1031.25,1036.67,1030.64,1031.32,146
2025-10-08 03:30:00+00:00,1031.14,1032.03,1027.7,1029.95,147
2025-10-08 03:35:00+00:00,1029.72,1029.96,1025.9,1027.15,148
2025-10-08 03:40:00+00:00,1027.71,1029.7,1026.83,1026.83,149
2025-10-08 03:45:00+00:00,1027.28,1032.46,1026.54,1031.08,148
2025-10-08 03:50:00+00:00,1031.17,1031.17,1026.99,1029.02,147
2025-10-08 03:55:00+00:00,1029.39,1032.4,1025.8,1032.32,149
2025-10-08 04:00:00+00:00,1032.77,1035.87,1032.02,1035.05,147
2025-10-08 04:05:00+00:00,1034.65,1040.76,1034.65,1038.82,148
2025-10-08 04:10:00+00:00,1039.11,1041.66,1037.8,1041.63,146
2025-10-08 04:15:00+00:00,1042.16,1042.29,1035.18,1036.83,149
2025-10-08 04:20:00+00:00,1036.61,1038.63,1035.52,1038.4,150
2025-10-08 04:25:00+00:00,1038.27,1042.64,1037.38,1042.64,146
2025-10-08 04:30:00+00:00,1042.85,1045.59,1040.49,1042.46,147
2025-10-08 04:35:00+00:00,1042.69,1049.52,1042.34,1048.82,149
2025-10-08 04:40:00+00:00,1048.82,1051.04,1048.0,1049.84,148
2025-10-08 04:45:00+00:00,1049.83,1058.16,1049.41,1058.02,149
2025-10-08 04:50:00+00:00,1058.33,1058.48,1055.06,1055.33,150
2025-10-08 04:55:00+00:00,1055.0,1055.62,1051.52,1052.59,148
2025-10-08 05:00:00+00:00,1052.68,1053.98,1050.83,1053.98,148
2025-10-08 05:05:00+00:00,1053.54,1054.13,1049.72,1051.86,150
2025-10-08 05:10:00+00:00,1052.09,1052.09,1048.44,1050.77,146
2025-10-08 05:15:00+00:00,1050.67,1054.99,1050.67,1054.27,149
2025-10-08 05:20:00+00:00,1054.17,1055.59,1052.94,1055.0,145
2025-10-08 05:25:00+00:00,1054.79,1057.72,1053.56,1055.54,149
2025-10-08 05:30:00+00:00,1054.98,1061.97,1054.79,1060.51,147
2025-10-08 05:35:00+00:00,1060.69,1070.02,1060.51,1068.79,149
