datetime,open,high,low,close,volume,volume
2019-06-16 00:00:00+00:00,2626.84,2715.38,2504.11,2504.67,42946,0
2019-06-17 00:00:00+00:00,2505.49,2690.29,2477.24,2531.53,42932,0
2019-06-18 00:00:00+00:00,2531.69,2573.43,2390.84,2419.29,42947,0
2019-06-19 00:00:00+00:00,2419.62,2710.28,2388.03,2664.74,42927,0
2019-06-20 00:00:00+00:00,2664.32,2954.49,2641.01,2897.64,42947,0
2019-06-21 00:00:00+00:00,2897.42,3032.1,2868.49,2943.67,42979,0
2019-06-22 00:00:00+00:00,2943.14,3049.3,2859.36,2973.54,42954,0
2019-06-23 00:00:00+00:00,2973.61,3001.64,2784.3,2933.62,42976,0
2019-06-24 00:00:00+00:00,2933.3,2961.57,2686.74,2823.78,42959,0
2019-06-25 00:00:00+00:00,2822.83,2844.12,2656.22,2817.82,42951,0
2019-06-26 00:00:00+00:00,2817.79,2902.15,2734.3,2884.47,42969,0
2019-06-27 00:00:00+00:00,2884.2,3113.71,2853.23,3033.41,42941,0
2019-06-28 00:00:00+00:00,3034.29,3077.69,2960.77,3004.28,42987,0
2019-06-29 00:00:00+00:00,3003.94,3142.86,2891.82,2918.41,43002,0
2019-06-30 00:00:00+00:00,2918.35,2923.67,2665.88,2760.59,42948,0
2019-07-01 00:00:00+00:00,2760.26,2871.66,2607.26,2840.08,42955,0
2019-07-02 00:00:00+00:00,2840.58,3108.47,2804.32,2911.04,42992,0
2019-07-03 00:00:00+00:00,2911.41,2923.15,2722.51,2843.01,42965,0
2019-07-04 00:00:00+00:00,2842.8,2931.61,2737.17,2794.36,42947,0
2019-07-05 00:00:00+00:00,2794.21,2868.06,2733.35,2763.25,42961,0
2019-07-06 00:00:00+00:00,2762.08,2855.76,2541.6,2760.76,42983,0
2019-07-07 00:00:00+00:00,2758.86,2896.7,2682.05,2893.59,42958,0
2019-07-08 00:00:00+00:00,2893.08,2922.58,2778.67,2786.56,42941,0
2019-07-09 00:00:00+00:00,2786.95,2910.29,2672.54,2848.78,42710,0
2019-07-10 00:00:00+00:00,2847.8,3001.59,2711.93,2844.4,42990,0
2019-07-11 00:00:00+00:00,2842.99,2902.15,2690.74,2872.46,42949,0
2019-07-12 00:00:00+00:00,2871.9,3023.81,2792.36,2813.21,42950,0
2019-07-13 00:00:00+00:00,2812.97,2823.78,2615.5,2635.94,42945,0
2019-07-14 00:00:00+00:00,2635.35,2637.29,2295.49,2328.0,42932,0
2019-07-15 00:00:00+00:00,2329.1,2364.19,2149.84,2246.78,42887,0
2019-07-16 00:00:00+00:00,2246.48,2270.74,2156.82,2235.67,42864,0
2019-07-17 00:00:00+00:00,2235.12,2423.98,2202.69,2407.94,42912,0
2019-07-18 00:00:00+00:00,2407.58,2545.49,2331.54,2534.28,42939,0
2019-07-19 00:00:00+00:00,2535.76,2603.0,2402.12,2439.0,42931,0
2019-07-20 00:00:00+00:00,2438.42,2497.1,2390.15,2455.67,42928,0
2019-07-21 00:00:00+00:00,2455.3,2484.33,2366.21,2384.47,42932,0
2019-07-22 00:00:00+00:00,2385.31,2460.44,2270.1,2407.47,42950,0
2019-07-23 00:00:00+00:00,2407.22,2418.46,2107.45,2119.66,42934,0
2019-07-24 00:00:00+00:00,2120.36,2164.67,2026.73,2088.32,42884,0
2019-07-25 00:00:00+00:00,2088.77,2120.13,1939.9,1948.86,42873,0
2019-07-26 00:00:00+00:00,1948.37,1949.8,1731.11,1769.75,42839,0
2019-07-27 00:00:00+00:00,1769.87,1795.37,1600.9,1625.84,42799,0
2019-07-28 00:00:00+00:00,1625.96,1742.96,1581.1,1681.32,42786,0
2019-07-29 00:00:00+00:00,1681.49,1796.87,1650.53,1700.07,42821,0
2019-07-30 00:00:00+00:00,1699.84,1798.69,1638.58,1665.14,42801,0
2019-07-31 00:00:00+00:00,1665.0,1732.52,1592.37,1597.9,42727,0
2019-08-01 00:00:00+00:00,1597.34,1729.84,1571.07,1696.72,42818,0
2019-08-02 00:00:00+00:00,1696.11,1697.48,1590.66,1646.21,42771,0
2019-08-03 00:00:00+00:00,1645.9,1707.03,1588.58,1647.41,42807,0
2019-08-04 00:00:00+00:00,1647.86,1660.82,1570.07,1585.59,42794,0
2019-08-05 00:00:00+00:00,1586.03,1639.2,1545.7,1591.02,42796,0
2019-08-06 00:00:00+00:00,1591.48,1662.67,1357.67,1360.91,42775,0
2019-08-07 00:00:00+00:00,1360.32,1468.69,1348.5,1394.63,42727,0
2019-08-08 00:00:00+00:00,1394.78,1403.56,1275.19,1312.48,42698,0
2019-08-09 00:00:00+00:00,1312.62,1320.55,1240.86,1311.88,42697,0
2019-08-10 00:00:00+00:00,1312.05,1400.45,1311.46,1367.93,42724,0
2019-08-11 00:00:00+00:00,1367.47,1385.44,1243.69,1282.02,42705,0
2019-08-12 00:00:00+00:00,1282.22,1294.73,1186.78,1207.19,42669,0
2019-08-13 00:00:00+00:00,1207.14,1232.36,1109.08,1124.25,42657,0
2019-08-14 00:00:00+00:00,1124.61,1172.99,1083.6,1156.67,42612,0
2019-08-15 00:00:00+00:00,1156.55,1158.72,1003.01,1041.05,42611,0
2019-08-16 00:00:00+00:00,1040.68,1072.61,977.75,1065.37,42519,0
2019-08-17 00:00:00+00:00,1065.54,1082.34,1008.74,1057.39,42538,0
2019-08-18 00:00:00+00:00,1057.76,1063.74,973.62,1005.88,42554,0
2019-08-19 00:00:00+00:00,1005.73,1080.52,1002.88,1075.0,42568,0
2019-08-20 00:00:00+00:00,1074.54,1142.82,1060.96,1141.57,42591,0
2019-08-21 00:00:00+00:00,1141.71,1185.28,1078.53,1173.4,42611,0
2019-08-22 00:00:00+00:00,1173.47,1174.52,1063.09,1079.83,42602,0
2019-08-23 00:00:00+00:00,1080.07,1104.52,1052.46,1081.15,42549,0
2019-08-24 00:00:00+00:00,1080.62,1091.23,1003.72,1089.92,42536,0
2019-08-25 00:00:00+00:00,1089.91,1168.47,1066.05,1074.83,42577,0
2019-08-26 00:00:00+00:00,1074.64,1189.07,1068.78,1132.1,42621,0
2019-08-27 00:00:00+00:00,1132.19,1200.13,1111.7,1168.26,42607,0
2019-08-28 00:00:00+00:00,1168.39,1286.99,1162.84,1265.16,42678,0
2019-08-29 00:00:00+00:00,1265.38,1329.15,1236.65,1327.69,42699,0
2019-08-30 00:00:00+00:00,1328.29,1330.88,1212.8,1229.73,42650,0
2019-08-31 00:00:00+00:00,1229.8,1289.5,1222.3,1283.0,42637,0
2019-09-01 00:00:00+00:00,1283.64,1320.43,1228.54,1234.96,42662,0
2019-09-02 00:00:00+00:00,1234.97,1349.85,1212.05,1331.61,42677,0
2019-09-03 00:00:00+00:00,1331.86,1408.22,1321.94,1357.18,42719,0
2019-09-04 00:00:00+00:00,1357.06,1482.79,1343.97,1439.76,42738,0
2019-09-05 00:00:00+00:00,1439.95,1468.26,1401.47,1462.83,42749,0
2019-09-06 00:00:00+00:00,1462.86,1502.16,1425.27,1481.67,42757,0
2019-09-07 00:00:00+00:00,1481.71,1503.18,1352.15,1380.96,42737,0
2019-09-08 00:00:00+00:00,1381.25,1418.79,1284.56,1295.29,42685,0
2019-09-09 00:00:00+00:00,1295.81,1371.36,1287.72,1332.89,42734,0
2019-09-10 00:00:00+00:00,1332.52,1435.09,1297.91,1419.84,42700,0
2019-09-11 00:00:00+00:00,1419.66,1445.29,1361.64,1406.18,42715,0
2019-09-12 00:00:00+00:00,1406.4,1457.49,1345.4,1358.0,42722,0
2019-09-13 00:00:00+00:00,1358.19,1368.24,1264.64,1273.74,42687,0
2019-09-14 00:00:00+00:00,1274.7,1299.25,1233.41,1286.71,42489,0
2019-09-15 00:00:00+00:00,1286.59,1394.5,1276.18,1332.28,42683,0
2019-09-16 00:00:00+00:00,1332.2,1375.84,1301.56,1312.89,42711,0
2019-09-17 00:00:00+00:00,1312.27,1339.0,1260.82,1326.04,42687,0
2019-09-18 00:00:00+00:00,1326.34,1395.53,1300.17,1384.83,42740,0
2019-09-19 00:00:00+00:00,1385.11,1545.79,1361.18,1543.18,42727,0
2019-09-20 00:00:00+00:00,1542.73,1588.7,1520.45,1556.44,42771,0
2019-09-21 00:00:00+00:00,1556.95,1668.04,1536.23,1662.88,42780,0
2019-09-22 00:00:00+00:00,1663.74,1743.68,1651.06,1722.51,42796,0
2019-09-23 00:00:00+00:00,1722.66,1754.53,1654.16,1704.94,42813,0
2019-09-24 00:00:00+00:00,1704.8,1777.73,1669.39,1722.32,42819,0
2019-09-25 00:00:00+00:00,1722.23,1914.14,1672.5,1869.73,42851,0
2019-09-26 00:00:00+00:00,1869.66,1964.61,1826.22,1915.67,42838,0
2019-09-27 00:00:00+00:00,1915.97,1921.89,1832.08,1877.24,42846,0
2019-09-28 00:00:00+00:00,1876.93,1970.4,1850.69,1905.62,42831,0
2019-09-29 00:00:00+00:00,1904.72,1948.73,1856.06,1902.84,42849,0
2019-09-30 00:00:00+00:00,1902.26,1996.04,1832.65,1980.65,42862,0
2019-10-01 00:00:00+00:00,1981.41,2145.85,1965.42,2105.93,42893,0
2019-10-02 00:00:00+00:00,2105.79,2147.57,1936.77,1959.12,42859,0
2019-10-03 00:00:00+00:00,1958.87,2228.92,1953.54,2180.49,42871,0
2019-10-04 00:00:00+00:00,2180.85,2245.06,2139.09,2223.08,42890,0
2019-10-05 00:00:00+00:00,2223.32,2370.85,2215.82,2352.59,42915,0
2019-10-06 00:00:00+00:00,2353.24,2359.41,2198.56,2241.04,42909,0
2019-10-07 00:00:00+00:00,2241.19,2376.37,2158.83,2166.19,42929,0
2019-10-08 00:00:00+00:00,2167.27,2363.83,2166.12,2359.69,42879,0
2019-10-09 00:00:00+00:00,2359.24,2413.95,2276.53,2336.76,42917,0
2019-10-10 00:00:00+00:00,2338.49,2486.16,2337.55,2434.1,42894,0
2019-10-11 00:00:00+00:00,2434.04,2438.78,2280.84,2361.3,42914,0
2019-10-12 00:00:00+00:00,2359.84,2501.29,2332.23,2410.51,42919,0
2019-10-13 00:00:00+00:00,2409.41,2546.6,2328.73,2478.65,42899,0
2019-10-14 00:00:00+00:00,2477.61,2514.52,2157.05,2183.41,42917,0
2019-10-15 00:00:00+00:00,2183.56,2372.2,2103.23,2356.04,42874,0
2019-10-16 00:00:00+00:00,2355.39,2388.66,2198.0,2207.31,42917,0
2019-10-17 00:00:00+00:00,2207.24,2304.14,2160.78,2219.56,42915,0
2019-10-18 00:00:00+00:00,2218.71,2236.78,2075.45,2110.12,42884,0
2019-10-19 00:00:00+00:00,2110.92,2176.82,2073.74,2126.59,42867,0
2019-10-20 00:00:00+00:00,2127.28,2145.23,1986.67,2042.5,42838,0
2019-10-21 00:00:00+00:00,2042.89,2049.62,1942.02,1980.88,42868,0
2019-10-22 00:00:00+00:00,1980.87,2032.0,1881.07,2026.94,42864,0
2019-10-23 00:00:00+00:00,2026.47,2031.07,1881.94,1942.71,42833,0
2019-10-24 00:00:00+00:00,1942.23,1942.23,1828.22,1886.38,42800,0
2019-10-25 00:00:00+00:00,1886.1,1984.28,1862.05,1893.11,42834,0
2019-10-26 00:00:00+00:00,1893.1,1973.37,1825.54,1855.87,42851,0
2019-10-27 00:00:00+00:00,1855.43,1994.73,1805.11,1978.19,42625,0
2019-10-28 00:00:00+00:00,1977.52,2058.12,1918.33,2013.84,42862,0
2019-10-29 00:00:00+00:00,2013.05,2043.59,1923.62,1981.47,42846,0
2019-10-30 00:00:00+00:00,1981.74,2063.9,1969.3,2006.9,42866,0
2019-10-31 00:00:00+00:00,2008.0,2049.15,1810.95,1819.21,42898,0
2019-11-01 00:00:00+00:00,1819.17,1929.29,1747.73,1766.49,42873,0
2019-11-02 00:00:00+00:00,1766.35,1874.12,1651.6,1835.9,42807,0
2019-11-03 00:00:00+00:00,1836.36,1871.16,1681.4,1747.32,42849,0
2019-11-04 00:00:00+00:00,1746.52,1897.34,1731.3,1893.75,42841,0
2019-11-05 00:00:00+00:00,1893.86,1905.29,1765.73,1899.96,42841,0
2019-11-06 00:00:00+00:00,1900.3,2033.89,1853.27,1978.85,42888,0
2019-11-07 00:00:00+00:00,1978.08,2100.85,1970.98,2027.99,42878,0
2019-11-08 00:00:00+00:00,2027.19,2092.19,1854.71,1957.42,42876,0
2019-11-09 00:00:00+00:00,1957.05,1975.85,1780.67,1785.6,42813,0
2019-11-10 00:00:00+00:00,1785.62,1854.81,1718.38,1766.49,42834,0
2019-11-11 00:00:00+00:00,1766.82,1815.47,1696.17,1786.47,42814,0
2019-11-12 00:00:00+00:00,1787.52,1854.35,1711.35,1727.61,42856,0
2019-11-13 00:00:00+00:00,1728.21,1812.85,1657.46,1774.03,42839,0
2019-11-14 00:00:00+00:00,1774.22,1829.25,1715.77,1728.86,42793,0
2019-11-15 00:00:00+00:00,1728.73,1794.37,1643.04,1650.68,42806,0
2019-11-16 00:00:00+00:00,1650.5,1679.49,1541.17,1583.63,42790,0
2019-11-17 00:00:00+00:00,1583.73,1621.49,1534.13,1593.12,42760,0
2019-11-18 00:00:00+00:00,1592.83,1610.61,1528.96,1546.68,42706,0
2019-11-19 00:00:00+00:00,1546.6,1613.88,1459.14,1462.27,42793,0
2019-11-20 00:00:00+00:00,1461.97,1501.65,1426.85,1444.74,42762,0
2019-11-21 00:00:00+00:00,1444.79,1507.72,1413.59,1463.37,42688,0
2019-11-22 00:00:00+00:00,1463.47,1529.93,1440.72,1511.33,42740,0
2019-11-23 00:00:00+00:00,1510.76,1534.96,1444.56,1465.71,42761,0
2019-11-24 00:00:00+00:00,1465.46,1508.06,1313.84,1324.99,42738,0
2019-11-25 00:00:00+00:00,1324.82,1356.03,1289.02,1307.42,42709,0
2019-11-26 00:00:00+00:00,1307.22,1349.14,1274.73,1307.63,42695,0
2019-11-27 00:00:00+00:00,1307.51,1437.72,1298.7,1392.61,42756,0
2019-11-28 00:00:00+00:00,1393.18,1415.62,1343.47,1354.89,42657,0
